Claude 3 Opus (Inspect),Claude 3.5 Sonnet (New) (Inspect),Claude 3.5 Sonnet (Old) (Inspect),Claude 3.7 Sonnet (Inspect),Claude 4 Opus (Inspect),Claude 4.1 Opus (Inspect),Claude Opus 4.5 (Inspect),Claude Opus 4.6 (Inspect),GPT-4 0314,GPT-4 1106 (Inspect),GPT-4 Turbo (Inspect),GPT-4o (Inspect),GPT-5 (Inspect),GPT-5.1-Codex-Max (Inspect),GPT-5.2,GPT-5.3-Codex,Gemini 3 Pro,human,o1 (Inspect),o1-preview,o3 (Inspect)
2.803472319,11.11796716,8.284108581,36.34118967,84.90300228,81.08583768,285.5170464,1732.064436,3.63608886,3.640233955,3.484406056,5.667881806,300.7171111,242.4061986,491.4329359,414.8071674,226.977299,67.27382081,34.13609377,16.99442274,107.7352739
2.948990293,18.05151207,6.587793991,73.73316729,139.8957643,161.9281092,455.3537327,4142.252043,3.184788992,3.378196816,3.425468896,6.726083662,357.7437553,465.9724833,731.8516253,1576.825605,282.3043954,111.7949369,47.21529733,17.28499623,174.6684885
3.33265314,21.56307388,8.950941416,68.56329492,79.30322924,98.90587433,256.6526824,989.5423326,5.760641501,4.083020851,5.059236546,7.928861138,176.7514614,180.2928385,342.0120984,308.5762903,199.6662154,139.024346,39.92032819,22.11210285,80.67920139
5.982716242,19.70535604,12.95321832,50.14245699,95.8088108,111.4767168,316.3356522,629.5150938,4.708273689,6.225366672,6.741103851,6.503351757,183.7384,206.4822688,313.2766751,332.9182463,243.721888,164.8067971,36.1375658,20.80296688,101.9399914
3.611718927,20.16727184,10.93556358,55.15725371,88.55964949,90.19005682,375.890077,1645.323388,4.583279286,3.274121821,5.102955718,7.245824172,214.8731078,263.4278037,343.6446516,373.338092,255.3963083,103.6214362,40.1661358,22.62066922,132.3193821
4.306558172,11.21242167,6.227436452,66.63381628,121.1763104,127.1498641,427.8780783,1456.283919,4.483665879,4.197483138,3.85427387,3.85266944,257.6528863,288.111382,596.4238543,655.2162009,350.2293147,124.5647875,30.14786496,17.08653225,120.9639506
4.584281212,16.01580232,8.637011713,38.98255221,121.6755141,93.6227812,226.3377081,552.5193778,4.285172641,6.937347703,4.644801283,6.158767165,133.7798753,165.4661589,284.9459126,293.681952,179.1170079,64.9288606,39.85746522,17.70313707,101.6659983
2.407288202,19.21090018,9.505578042,55.2042163,67.30877602,67.90603955,359.5201128,1005.722421,3.097898568,2.180278896,1.973270463,7.345469408,354.231218,394.035959,631.4154484,542.8399968,243.2168384,116.2125708,41.79131201,21.21466007,126.9185914
5.943074732,28.14688921,16.74170768,87.72884615,131.0087636,129.7402716,257.78683,445.7062785,4.942610427,5.525504455,5.670220613,9.025518453,193.8095044,232.5378855,322.4673567,349.9062849,184.8750597,166.49637,59.36493185,25.81536723,113.6121945
4.075231427,15.33071767,12.07219947,55.03630166,116.79571,106.814953,426.4285858,1222.474825,2.552547982,3.791433658,2.88880404,5.220640782,275.123976,314.8215766,503.6319988,515.3183983,300.4134565,231.983287,35.31795097,19.1828871,171.6791927
1.972537752,23.99452328,5.676637064,61.73775889,90.42371106,103.5259929,294.9147249,862.836906,3.125550673,1.874764517,2.6463152,4.188776545,198.2321987,198.9080765,283.8935852,365.1367701,199.6786255,80.27356892,29.82348147,16.71730136,111.3957874
6.143484485,31.90180707,16.4005187,77.46587846,143.9776917,148.936342,390.5607295,869.6361054,5.168290065,7.146126499,4.692147003,7.436697513,226.0761211,258.5756652,363.0834683,438.4887891,251.6064728,189.4585946,67.91462076,22.05960329,160.6122539
3.903567028,30.64339819,12.23703707,81.41812072,112.1540159,114.6698365,267.8926724,389.7325853,3.808778323,4.90742103,4.366929666,5.132445284,229.8857903,313.7450834,299.2710461,313.5425429,282.2578487,104.1181824,39.56997491,21.51595887,159.5456606
3.30022475,16.75827417,12.56554805,35.28108788,62.49419119,78.23846901,445.0359112,1328.511677,2.974051049,3.630094887,3.453241183,7.738217707,330.7618988,258.693789,523.5074321,537.2143346,221.2277237,138.9475791,55.23791333,21.0377922,169.9207355
4.721748157,30.93141567,18.34673742,65.00189016,119.7573548,119.7760318,199.4795067,290.3419712,7.114125181,5.587759829,5.239871257,9.24691681,150.4796003,174.5702384,245.6904608,257.2158854,202.6867523,77.44411803,52.93826445,21.36599354,133.6636276
9.985729901,49.9046942,25.83364674,124.3040089,121.1945031,152.4959035,379.7902887,606.7215218,9.333328147,7.949276261,5.59472255,9.106229269,202.2842326,221.4800571,498.4007717,429.9243755,268.5137533,103.7686133,49.5028405,30.53099071,135.8417792
1.38103437,16.65257222,8.455598857,74.35407959,134.6087407,142.4052999,632.4513515,1482.401092,1.58222189,1.865591609,2.105306824,7.241433534,337.9171431,355.4263973,871.7611316,587.266741,399.9035579,119.3601007,50.66981643,13.3887808,145.2885988
9.476375949,50.11190986,26.20121516,92.51612593,136.5721188,153.4796366,398.3450524,660.6100725,7.365731072,7.500602471,6.513142063,15.66053793,297.7535109,377.6780624,434.5694425,445.0048961,303.1727679,283.0395602,61.90931325,33.15150163,160.2011176
3.090579714,12.45515294,10.57743167,52.78501671,55.37731305,73.69591101,224.3409746,495.9100757,3.484778772,3.149052104,3.265303375,4.614051165,150.9748634,145.0842969,213.0889282,244.3483881,238.1812209,80.78881739,26.64109415,17.86617494,75.94618829
3.127516973,17.71150402,10.03020736,69.0053563,130.327678,108.493956,261.579391,1175.734166,2.652313797,2.306074516,3.331487966,6.505609165,172.8201109,232.7539367,322.4151468,255.1332205,215.0716401,132.0925927,36.03909213,20.16476207,125.6731843
5.253399014,19.09725053,11.27456462,78.78706381,101.5857981,88.27336701,348.6687933,721.2284065,5.768468547,5.111579854,4.151136037,9.201156788,211.4117011,227.1230769,570.9010269,472.6961579,239.7463337,130.5251388,25.64633775,21.53364747,133.4145401
3.360538068,18.28418252,6.841079934,58.38771583,108.3613982,97.97936285,324.0167349,824.3568595,2.92034163,2.412598572,2.708367162,3.971886931,232.4390397,287.2179851,330.8438088,311.9797055,213.7598988,141.3336662,48.16621963,20.5830534,127.3677666
4.813669723,19.07946409,11.6079225,52.44058984,95.85424777,87.95624007,451.766411,1643.737841,4.399638933,5.394990069,3.933591252,5.505677742,218.319448,298.2485181,420.88275,384.6933166,237.6339826,93.63787713,43.68601965,19.36316838,127.8570314
3.318516649,16.71403665,12.33803381,54.17214612,94.47470071,98.96744285,278.8043141,654.3289292,4.247738216,4.782644159,4.670892261,6.232859363,217.6875056,289.6161299,256.5023687,283.7379506,221.4527204,110.1508646,33.40273499,19.32732855,100.026906
4.608512408,29.83659601,12.27823702,73.25886738,93.59745582,112.302898,213.6162716,310.5649271,6.396070949,6.437488402,2.975985172,8.70138558,147.8655849,165.726399,224.6140121,236.6877681,184.3484825,117.4327747,49.43342153,25.34090248,114.6968146
2.249986977,17.96353422,16.05658621,61.73813767,128.2901013,115.8678296,235.6255821,602.9433998,3.443660427,4.275990128,2.997947656,9.715588509,169.2492508,212.913915,287.3602965,306.4338449,169.951067,108.6033298,66.45179559,20.45812534,138.4433322
2.865241698,15.19035992,8.394193197,54.11698795,80.79233034,85.21941073,267.641163,957.4283402,2.451121238,3.285782272,2.178710814,6.11390352,200.5761938,178.202614,328.7390983,269.3917974,272.889089,97.44138701,22.52413097,10.53950652,93.45317153
7.29226856,30.80316865,16.28303814,72.36223601,110.0180183,102.7118839,360.4309247,726.0429308,4.753211875,6.150756112,3.78286278,7.765908898,204.0695842,215.5166108,380.0130014,493.463881,234.8765664,90.39800604,52.48821747,17.33766971,105.7760522
5.582551705,26.33406236,17.35449236,87.00272564,147.1850526,136.9049652,433.1808999,824.5339673,4.86968803,4.979829193,3.98550364,6.522798154,329.7109775,301.6739325,739.9669021,473.8458303,295.2827695,131.7164034,47.52320119,23.76389662,148.7942499
4.76464148,15.11069917,10.54964353,51.12915538,84.82788677,95.31070268,300.7524585,902.3286792,5.002797502,3.764766901,4.434437329,5.800638782,235.1645388,192.7117739,387.2081139,406.0018731,224.7881984,73.45217738,32.58029775,21.65520785,125.960555
2.519829202,11.76591173,8.128258728,49.65324907,81.85228486,109.3984899,352.2529637,768.376186,3.319301582,3.802915698,2.82158362,6.42588664,252.9071908,220.7169434,351.4913079,325.6784631,247.0417677,134.200912,25.25595631,12.18279049,117.1535579
3.922857795,24.25531467,11.90826469,48.34677383,95.89970652,87.6861781,285.5072196,1184.639309,4.114736198,4.28669601,5.147565255,7.068023189,187.9739947,226.7465929,333.8548947,306.6576278,191.9424992,95.93311184,49.77122051,20.71055222,139.3907665
3.254024736,14.44854341,9.845338106,42.2110652,83.01869931,84.15666065,288.4731916,1148.386256,3.288544585,2.922728822,3.025676036,6.488791677,257.2598307,213.3848202,403.9372591,448.0947444,202.4156753,87.30751056,35.06205324,18.76710867,108.8520227
4.477653744,29.16411288,19.73624027,81.27164376,139.0867898,129.1587372,375.0721955,1702.244023,6.040059335,5.025336951,5.031825089,12.70861215,251.1490683,260.6064728,426.9606137,323.2035016,293.4244686,141.7287439,58.72964254,28.05546812,149.2466197
2.754823161,18.50398955,9.688208057,56.09014061,91.35567596,83.13352131,148.815696,356.5719076,3.744916728,4.137354123,4.381908478,4.672890587,108.7105069,129.1802715,266.1585932,248.2222225,174.6645415,80.89403175,34.34261698,15.52031533,69.6237002
3.473395602,32.21175615,7.227040083,108.162383,126.9777366,132.7635346,380.2830078,1312.271514,5.257300657,5.620090543,2.911624557,7.459127698,272.0893568,266.7820107,430.3784153,397.8664634,347.2942647,147.7166513,69.69599741,28.39600481,181.4718555
1.259464118,15.77332135,6.711744065,43.73165356,86.77689823,86.88284861,207.1381085,378.7164759,2.904624028,2.529087346,1.869063582,3.322465379,128.7507584,163.9998696,230.2807283,204.7248245,186.1783868,56.9312358,32.45397641,14.20840285,82.92224812
7.248934824,22.28427344,11.71051654,65.41563812,78.64359519,84.59552852,309.2287078,1042.026805,8.959613934,7.557835623,4.765230576,7.810818048,177.7763692,192.7309245,378.458145,516.2766374,178.4656322,82.47612294,29.51005673,23.0043713,102.401178
2.728972088,25.76790164,6.303312089,55.72632179,109.7752755,101.9014772,221.0140371,483.5378184,3.817295202,2.904032102,2.906509393,4.659162599,168.9564192,214.0276063,301.9955034,341.5101966,176.397029,102.544938,36.51728215,18.07806268,127.8257682
4.279994077,24.1280645,11.75221755,69.56369135,122.3833948,99.66251453,305.2059976,632.4922149,5.17525108,4.359283122,3.782639179,10.48674812,238.066494,233.4436391,377.2140457,333.9246336,260.5970052,124.6584124,47.47265261,30.79813807,136.2704154
4.791722572,46.42833677,18.57088701,96.78978315,98.46051334,116.2413196,213.8978539,506.8385988,7.29341652,10.19018276,5.166343049,11.25562934,167.0451479,243.9695854,270.1325694,331.3352569,224.3472163,144.4459582,67.86073725,24.15844837,122.9040462
4.400922256,26.62500348,11.88587465,73.4663452,146.1149603,124.5178427,290.7825871,566.0467793,6.163810181,4.729412226,4.17135362,6.837863151,197.1287713,221.5531537,308.6635032,383.1701884,197.9519875,89.78834627,28.15813418,17.29651829,93.15689375
6.074557124,16.76221042,16.39044137,46.05225874,80.81709643,110.5296348,335.0910295,500.2801847,4.849761808,4.931402537,4.359885651,7.009031679,261.4069374,230.6741615,329.6571428,273.0861429,280.1643696,219.6317821,49.04105575,25.10475038,117.6135695
4.988868132,28.77192392,15.66520111,74.33037062,98.59351356,103.1470005,353.2054745,539.1339908,3.865638986,4.119637832,3.641736889,9.886339567,287.5622834,270.2334463,281.7427929,239.3311711,228.2239465,145.8447881,57.39715074,28.51344638,98.83762766
4.627480315,17.7312671,14.68162279,56.24015161,119.1498391,91.86421648,217.5434066,397.3903298,3.955494984,3.306558552,4.470581192,6.682542129,145.0796748,231.9599901,268.6384371,244.3354934,154.1461132,191.9588487,33.79801327,23.81888748,105.9949745
5.892590501,27.50474419,15.53197263,62.42262136,107.7951586,105.6071246,248.5470388,565.6630715,3.911065147,7.005735014,5.138441704,8.910254059,193.6128675,143.5329309,344.6507618,311.2249932,190.6462643,68.50416751,38.79657477,20.61260513,79.50902935
9.5595641,28.29289525,21.65907934,55.12543952,112.2603574,92.11954781,464.3192286,763.0035338,9.189566775,8.118922932,7.557583695,9.3801162,341.8188764,292.8058872,696.1095874,531.7389559,227.6827295,139.8888869,40.27892207,27.45786318,153.862146
3.638038827,32.4188629,10.6154726,84.59783707,148.82075,195.3592572,690.2863161,1495.659338,5.928806905,4.217187271,4.220596391,7.812488968,270.2788854,300.3320598,602.0385361,574.4070279,292.9796214,147.4515308,43.71903606,30.16468763,141.4797465
2.722437563,11.76419104,9.572928811,41.03297276,57.96943889,81.75421925,301.747594,1441.32866,2.620261375,1.869029387,3.272145392,5.969754415,190.0462045,177.9006195,692.6022715,765.3225142,243.0587401,114.1848959,37.75819604,19.15215967,73.06528193
3.098832262,13.97237911,10.09155323,35.82782486,70.34707865,72.38327177,204.4967045,838.1454756,3.808806517,3.536357174,2.940566858,5.545456661,175.2930158,159.1321594,191.2049317,332.5352954,138.6405998,124.8172971,22.34405417,14.20787223,98.97380652
2.731876575,15.27097498,8.035558489,52.71704292,93.09312429,88.64436149,382.729713,838.5588066,2.131537778,3.467880627,2.775547257,7.854471816,268.3791539,254.9932307,355.5887197,340.56225,274.6129465,112.4322286,55.58380808,12.69006051,118.1537532
6.874830696,33.99294379,15.92934614,70.52684896,131.3080733,125.8433041,470.8153594,1847.414936,4.742992591,5.245069593,4.68796165,9.473452658,223.3476507,229.8685624,472.9994525,709.9875025,240.7032621,149.0219218,66.10735487,36.66725966,164.7193647
2.588642658,13.03418161,9.651162324,41.87197896,89.75250787,122.8878145,366.9113493,1245.31348,2.735858241,3.136963551,3.197691887,4.959325858,268.1080297,261.7110988,423.5928728,357.6848823,191.326391,60.37054556,18.55695483,16.33043763,120.7471906
12.93547176,27.33273161,24.30016008,74.53804865,113.5087987,128.9154613,228.5815252,346.9616853,10.57530267,10.83524654,7.521691762,8.185686585,131.7100269,178.5545406,250.6637696,276.3356252,188.782823,70.68758707,54.20368842,34.45198513,92.98786662
1.815817773,17.89245342,7.244913668,76.75080226,125.8219698,94.16122675,558.9007831,3421.849238,3.414404397,2.579657752,1.908240579,6.744930741,326.0395621,374.8152973,610.5749098,858.3080278,360.856304,90.74408134,51.43461761,22.62176203,168.554352
4.981567771,21.15854328,11.34118685,42.18860061,68.31796955,63.137283,234.6452796,789.1508571,4.430118986,6.231726654,5.320340361,4.962423618,222.1356544,220.9764713,370.3789298,573.3935225,194.2818105,111.2395431,35.19059153,19.62572472,85.15640376
3.933256604,22.47607794,6.743493369,72.94761936,138.4857938,136.1923793,314.9139999,417.4316439,3.107028741,3.520751271,2.052557766,5.167914666,252.2566745,241.4070192,342.7457616,268.803234,222.8780826,74.44604193,44.95308207,23.69605088,166.2580041
4.885387839,19.60349768,16.7517761,46.06565995,83.58154149,75.46097995,236.7232215,444.0952015,4.106533441,5.111414774,4.831394034,7.493275786,173.7178342,207.9948998,338.3119809,365.0557084,154.8603591,86.40505462,28.8415184,20.48854687,130.6536357
4.929161657,32.33590512,16.36135856,70.00973349,143.2962686,120.6496633,342.8883384,1095.452765,4.595860059,4.331299543,4.555666283,5.213066911,195.8494235,244.335623,509.8376624,426.2927588,245.7377185,78.82051646,47.22476501,25.18878938,117.9889053
3.515641843,20.50141257,17.83165837,50.05858199,73.70630512,93.45853178,310.2528073,7490.97809,3.996904141,3.871468645,3.642790237,6.327145013,307.610566,191.7311787,679.5319002,479.7792119,176.3308105,79.43475502,39.98347089,18.12104285,79.36203755
5.177334584,15.40656936,10.90547927,47.74618796,79.61667187,103.4499917,325.9952512,793.3079198,3.437018042,4.040977898,3.574529203,8.050078241,234.5795125,202.0547146,408.6661509,362.0852129,220.7296755,105.6436509,35.36336273,18.13199301,101.0904849
6.035825401,17.58354249,10.6176708,82.63994549,99.46594682,136.7451108,361.6360807,802.329019,5.743752825,6.197548804,6.031443814,10.61865393,324.1048056,306.3698457,454.1878919,439.3130919,296.191491,108.5033103,47.06551394,21.28054122,156.6063666
1.955737726,13.54505484,10.38649769,55.14638992,114.6631455,113.1051448,342.5063509,5822.268368,2.618877726,2.356079249,2.91996963,6.009516839,221.079197,259.072109,343.8473197,392.695951,186.8192965,198.8026467,34.79588031,16.48036189,152.8488414
2.708684928,24.30278882,9.150680936,74.77401321,87.98243267,95.714069,447.5457367,719.2729843,2.473650503,2.484544284,2.991967438,7.167622611,353.8150705,439.3164527,495.0287941,410.6570246,329.455871,133.027751,31.66261237,13.00674264,190.7486961
3.322162264,20.58374755,10.24198771,48.06463658,118.2858183,101.2207814,262.8253522,726.4382162,3.152391361,4.769672499,3.610514168,9.403281588,205.0895526,394.9118624,430.1737196,315.1752249,325.013308,110.7840985,37.6857831,12.21223649,169.5821334
4.665865078,18.27680439,10.48521873,59.01947179,86.8937577,88.79821344,242.9082096,727.2303007,4.366440901,4.931853954,3.407810175,6.042741553,158.4105527,206.1710981,200.175589,264.311859,201.6339822,129.1626243,31.52607057,18.64357234,88.10531512
3.810788617,29.46334133,13.0983313,72.50364794,199.1010505,157.9262187,603.2991825,1398.753147,4.236574715,3.614256312,2.280152317,4.807130517,503.1963595,311.8021892,718.8340619,380.6542929,589.1131983,112.9106063,41.17436652,22.62728015,177.5247926
4.689190582,21.10826049,9.487003042,40.29289159,73.74961104,75.57654197,166.9750365,358.3582611,4.807528424,3.970032806,3.356276905,5.714991436,180.8033788,161.8624863,253.5273877,189.5437841,154.1828369,79.61537658,39.19926688,17.29040128,78.44020148
2.494599813,23.61025291,8.104916141,82.80500132,128.4874987,114.0410442,258.9882167,645.2667916,4.108537772,3.063347751,1.964426658,4.404073137,198.4872533,192.4398698,412.0484637,366.3249158,232.6794622,115.1959891,44.16813835,25.98294053,128.7151451
5.208494382,22.86514381,8.562254311,53.3108395,85.76443205,88.93373627,225.2916352,349.9909953,4.999661798,5.066629503,3.104426248,4.263573177,131.0735462,148.4385632,246.97156,230.4227807,147.3979128,56.45575462,42.55475934,20.42448636,90.27276538
6.822814684,28.44117325,24.17699227,85.69017582,109.9695142,113.6139518,287.3112292,752.2235194,7.828593184,6.464772238,5.686384244,10.94524306,233.0123642,247.5311501,319.2171412,399.5359231,242.5345088,121.6225326,45.40544703,26.52916204,130.8090644
2.927867386,14.63426025,6.630356257,65.85821306,108.8646913,107.1052511,282.7578816,521.5463529,3.352613859,3.887297498,2.79701446,5.556494674,246.5527942,305.3205191,450.1563329,595.0060236,306.4707214,119.7584153,42.60241322,20.87810421,164.1532498
3.521722514,13.07015356,11.28252891,54.59060204,74.36281566,87.21212298,228.6501213,372.7601202,2.515665318,2.722698411,3.210526084,11.16772272,151.3284047,255.9094235,282.8883594,193.299183,194.0401611,157.3617469,31.81858711,15.40774337,121.8088587
5.622261096,29.28884552,14.80798569,60.87788795,170.9412456,149.8513569,734.9018615,4565.554215,5.239918572,6.333126781,4.529399231,9.37289458,334.6775146,370.831697,977.3186782,706.6117268,421.0864319,123.4532728,37.47298685,25.73318495,181.9224551
3.544878006,22.36375327,11.04059174,49.83726908,95.98365193,101.6274123,210.1045165,847.1243777,4.247306653,4.065274465,5.536689832,7.370609354,142.4879685,128.9105375,253.8659556,326.1686359,127.204594,95.28862709,45.16920552,24.97259627,101.1176584
4.90826597,15.37544848,10.50344653,64.14430285,130.1853354,117.4628524,324.2860699,647.303397,3.629628251,5.068253221,4.484058328,5.056072395,306.4841524,339.7173532,377.7330356,373.300868,266.6470536,159.0491465,41.69460619,15.77545858,119.9252358
3.087561828,43.12429966,14.8105863,80.01626752,124.6420619,117.7579971,243.0900469,449.6069978,5.894149069,4.252150905,4.625776432,6.413598982,157.9426487,216.9687545,301.480674,362.1047518,191.6397489,120.2213084,33.7686877,20.95612661,98.65650874
4.821161213,22.6438245,11.32516307,65.51001938,141.1857863,136.4439911,427.6408594,606.7419429,6.687232272,5.791756709,3.162182056,5.937185916,278.4970812,202.6991955,414.626059,418.1891013,235.9928805,101.4092698,43.69795604,17.09853564,156.3647994
3.837905128,23.87375514,9.409872678,55.67417668,83.8870216,97.79888151,287.4051883,1430.816272,5.227175135,4.57679893,3.388115535,5.236649499,288.831577,275.4409713,416.5890469,321.537418,250.4451152,106.8750037,56.72278165,29.26447278,107.962083
5.214225244,28.21643987,16.56562944,71.19334133,149.0421048,166.0182339,1044.267233,3722.709931,6.314241895,4.16308652,5.297991712,5.510049869,330.6853366,473.7622135,670.5901391,482.8127471,285.8787567,103.3133066,41.52674431,23.7549157,128.816693
5.962915849,19.15934457,16.08227415,39.52836489,72.75754543,68.66522726,248.4699661,822.6108744,5.452850948,6.141956149,5.601892297,8.177247316,154.6083845,239.4205226,470.8091886,672.5250308,169.5050557,115.7427637,49.78055229,26.51245745,90.57732962
3.5616773,32.25170034,19.24360899,60.3746256,101.126629,109.030328,386.0578882,792.581819,6.621153468,5.650754071,4.549412588,10.9535788,259.768931,288.4358956,375.0738029,361.4451199,256.629345,129.8416721,52.8375474,26.34653459,153.217354
3.93371502,12.50303619,6.307262059,54.43721002,94.20529095,87.89252864,213.2724364,534.659318,3.953805962,3.69331961,2.721007975,4.723188436,138.845781,135.0368601,275.5811456,351.9850385,182.2797538,76.36642884,43.25697542,18.84499932,80.78132758
2.306219755,17.73741504,10.92416236,52.42138976,94.48825225,92.26491984,299.6882569,582.471121,2.21629063,1.947544908,2.204764367,6.993374446,248.5204052,268.7402577,454.2052633,461.7454108,219.9826569,93.81119276,34.76278283,22.56359772,119.7505592
5.349273574,17.47780599,17.54189936,48.15139455,81.45737343,74.75598952,184.86651,481.8867887,4.577159662,4.034257402,3.286363363,6.031950032,157.569617,153.7780214,236.1663838,251.3786248,149.5029554,58.24316456,36.71539448,28.3272689,108.0165795
2.15286505,8.446645062,8.026700572,46.99441068,92.8420579,83.25574704,218.1919746,1163.667675,1.673678155,2.467919049,2.50425573,3.31694774,199.5566209,197.3924904,438.3122372,448.1413658,213.1630908,78.17310842,28.22193488,13.04086953,94.56884114
4.535097338,15.40588024,10.11772358,31.11272943,62.67197439,84.99483499,196.3531666,747.4745332,4.759911644,5.078215724,6.882206983,6.436212939,157.2202354,150.0833067,259.1354771,299.6072493,171.0449796,139.3153363,38.94068246,18.11811595,77.79053854
2.688208113,12.18227368,6.402358331,37.09413813,87.76263324,67.97289138,142.3745232,331.1788025,3.440468755,3.531099649,3.515195499,4.921102322,128.8801573,178.4936783,254.9797058,234.0943352,144.9939401,66.45988757,35.96982564,21.97491714,93.08201354
3.414291191,13.18497195,6.590679066,58.33534307,108.5272305,137.3203396,411.3898646,1465.211811,2.708482703,3.439886545,3.368672734,5.819321654,298.9933155,324.3374804,619.564419,958.8407655,275.201444,132.1896323,60.70363583,19.46065537,133.3561522
5.090578427,18.66441097,13.67847796,43.42042945,91.71074671,97.95192185,261.4791737,490.0091465,5.74980479,6.170575711,7.91954577,8.64962953,190.6634295,197.2124388,272.5482508,357.9339192,168.2072439,65.12598865,41.88820461,27.12792019,146.3695634
5.030301205,30.64941796,15.21532862,73.46823459,118.9674521,135.5309334,280.6698665,512.0777694,6.579748152,7.333780945,6.156521266,7.166136538,181.3360792,216.19293,356.5834203,282.2528905,211.1750376,157.5264128,50.71057324,23.93590738,104.8860368
3.674329186,13.56205058,7.407284715,54.34021112,130.3133548,113.4481701,267.0103993,1025.213209,4.063900706,3.179335382,3.211137797,7.298526331,225.2001241,221.0499651,407.1082854,329.2972293,259.2051396,107.2655238,41.30277841,20.96182354,145.4204852
3.687359564,15.47918248,10.57345655,44.46926327,86.11422616,78.4529064,274.5693282,457.7138614,4.292829662,3.940492241,3.566784016,6.377294889,179.9527639,171.8237156,247.3570733,245.8927267,197.3805568,147.7223741,47.17562504,23.5041717,108.2787158
4.653434337,11.95771106,7.497177916,56.99244113,88.90121225,87.2180111,238.9554496,551.5572557,4.644249152,4.376479262,3.270380449,7.839722466,120.7421083,151.4772231,226.1929392,322.2868314,200.1765761,106.7196875,36.99923471,20.3823078,110.7748275
5.783582341,25.54471815,12.4700577,75.4843327,100.3290407,96.65957036,222.226807,827.052174,7.904961917,7.182538028,5.353233916,10.60480002,199.4420249,185.7257226,292.5196943,327.9730333,227.8368046,89.32556456,52.82041104,24.81445192,117.274504
3.158401872,30.05355499,11.85930485,69.07986698,108.367671,114.1657286,266.1854901,449.1495679,4.129678606,3.396758513,2.772310972,8.201442294,265.4040786,211.2923921,329.304417,270.7168531,274.8461808,302.2036471,39.92561062,25.65800912,140.967636
2.828024333,15.77863385,5.207690582,65.81998887,82.51347881,76.50299507,220.7089594,582.0862598,2.961104169,1.66049676,2.388796821,4.662738094,170.9034902,202.7471819,246.1387359,290.8148388,202.4942981,71.89647428,25.92354791,27.39663406,119.8577819
1.487027882,10.74069617,3.816501267,50.6979323,73.0142958,81.58836703,332.7495798,533.3907547,2.955469001,1.744083913,2.874371921,5.041090114,152.1553642,161.3175841,266.6197519,234.1247881,224.5564523,49.21721597,43.50325665,16.05042608,94.03128192
4.734579827,22.23520272,9.055646854,62.68341978,119.0296628,105.4560368,276.6932361,592.9143462,6.090534989,5.458216597,4.109965142,5.885078366,212.8547556,225.0336211,523.9758307,488.3295662,212.7181611,81.7667655,40.71412935,22.46549317,104.2553646
2.143472521,12.41779249,5.980432016,56.1575139,99.74735378,95.16365468,314.9384477,587.0322975,2.235298468,3.290055392,2.231111851,6.133690156,185.8646755,163.7518693,276.725174,192.5374165,203.7925682,107.362665,40.18253074,19.19078557,119.1504253
5.747844566,15.81704715,16.00909688,44.05147181,86.02572853,83.23002646,344.0327813,638.7336948,4.844950878,4.822514801,4.838543729,8.417304351,243.5082219,275.61109,433.6236882,388.2023191,334.2597985,75.18784118,53.47980355,25.16343128,139.2364992
3.229883081,19.43433584,11.05477823,44.74765689,88.84081345,76.55379668,220.723294,617.6774893,3.884013798,3.373843599,4.569425344,6.843469017,219.9919722,199.9352519,321.5813798,347.4761998,175.9006327,125.0463796,33.25837833,23.48339269,140.3229639
6.29113691,28.0517942,21.9327274,71.07351794,107.9706328,120.3371859,297.9294462,675.8460515,6.433729855,8.241979738,5.798055317,10.79550701,296.0432702,360.0820533,399.7965545,340.6836059,189.7260665,78.90888879,57.34682266,22.1051684,138.2757413
3.434244745,14.09677812,8.162146715,24.52602753,87.65130617,75.88139727,451.1683717,6329.785512,3.246225518,4.737822362,4.237450044,5.036932704,170.7889318,245.0056325,529.4715849,333.452498,171.3563253,97.37805834,23.4296097,11.13717555,80.89531219
4.821837876,26.14927322,11.19142896,67.18221856,101.3776471,104.2487486,362.5174807,614.2219893,3.992205449,4.299133918,4.241974714,6.63500667,248.3528435,188.0863048,314.7958471,355.421901,294.6089711,96.74631569,39.43762731,23.43771592,134.9587879
3.099960386,21.28178935,9.796224399,85.21362974,138.9749292,138.3211891,288.2999545,2005.385845,5.537564083,3.54073836,2.899538242,5.111834745,207.7078475,186.9943314,356.3208603,342.5401451,247.3852103,100.1388417,39.8986444,22.98193492,103.6052489
1.660444648,18.54241012,6.798177912,59.21675356,134.7428197,143.9116265,328.4927594,2143.300169,3.349455647,2.715416645,3.680640659,6.126092251,253.5044111,260.7997662,449.3173696,428.1823387,299.040207,78.96549275,42.79917043,29.06208911,141.4581771
1.130178685,8.926589328,5.194317123,42.52596311,76.33480311,84.97600128,197.0604045,483.7318313,1.654142302,1.182105392,1.762435566,3.78613386,160.1807866,237.9243745,288.6937416,234.703918,203.1405168,66.93843796,14.18710021,10.65363453,109.3742895
3.1475136,21.66036154,13.435978,90.84085472,106.905278,98.61430588,260.9694067,352.9993219,3.442526387,2.329678428,2.537608146,7.157664214,151.6638893,184.5189417,277.3533812,243.6937336,202.9026022,93.44136814,45.79833583,17.99802087,114.8760066
