task_id,task_source,human_source,human_minutes,n_successful_runs,log_time_std,degrees_of_freedom,log_time_std_shrunken,sem_log,metr_sem_log,gsem_factor,sem_source
pico_ctf/264_nohint_no_internet,HCAST,baseline,12.175,3,0.4313621882067258,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
pico_ctf/315_nohint_no_internet,HCAST,baseline,38.512,2,0.32755580346536306,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
pico_ctf/316_nohint_no_internet,HCAST,baseline,2.119,3,0.47548535556974747,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
prune_attn_heads/easy,HCAST,estimate,600.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
prune_attn_heads/hard,HCAST,estimate,720.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
questions/swift,HCAST,baseline,4.525,3,2.1520908537035055,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
rcrce/has_no_server_code_access,HCAST,estimate,270.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
rcrce/has_server_code_access,HCAST,estimate,60.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
request_routing/request_routing_10,SWAA,baseline,0.15232020870000001,4,0.23215573951198945,3,0.26743028963466675,0.13371514481733338,0.39,1.1430671646586046,empirical_shrunken
request_routing/request_routing_2,SWAA,baseline,0.16349003310000002,4,0.2743001168805383,3,0.2883525257905216,0.1441762628952608,0.39,1.155087689682948,empirical_shrunken
request_routing/request_routing_3,SWAA,baseline,0.1317242494,3,0.3758272638890233,2,0.3379259995155049,0.1951016667864501,0.45033320996790815,1.215434549533287,empirical_shrunken
request_routing/request_routing_4,SWAA,baseline,0.20568578040000002,3,0.2492747932573291,2,0.2812238184268514,0.1623646472712771,0.45033320996790815,1.1762890937345798,empirical_shrunken
request_routing/request_routing_5,SWAA,baseline,0.1959773784,3,0.22152765042423145,2,0.27072027473902033,0.15630042349566284,0.45033320996790815,1.1691773986946878,empirical_shrunken
request_routing/request_routing_6,SWAA,baseline,0.2551247971,4,0.17172316366672158,3,0.24129223372935235,0.12064611686467618,0.39,1.1282255817071114,empirical_shrunken
request_routing/request_routing_7,SWAA,baseline,0.27370838810000003,4,0.3862686402103207,3,0.3513427046847611,0.17567135234238054,0.39,1.1920462310659734,empirical_shrunken
request_routing/request_routing_8,SWAA,baseline,0.2022289853,2,0.18971088536048591,1,0.2765205451736238,0.19552955262967042,0.551543289325507,1.2159547280509686,empirical_shrunken
request_routing/request_routing_9,SWAA,baseline,0.29843700100000004,3,0.23840357741128287,2,0.2770090847239528,0.159931269633346,0.45033320996790815,1.1734302179310634,empirical_shrunken
reverse_hash/input1,HCAST,baseline,5.553,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
reverse_hash/input2,HCAST,baseline,3.044,2,1.059535938400162,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
reverse_hash/input3,HCAST,baseline,2.3890000000000002,2,0.0,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
reverse_hash/input5,HCAST,baseline,17.357,2,3.2168115834265483,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
reverse_hash/input6,HCAST,estimate,25.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
robot_control/default,HCAST,estimate,1800.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
root_me/cracking_elf_x86_0_protection,HCAST,estimate,30.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
root_me/network_telnet_authentication,HCAST,estimate,15.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
sadservers/lhasa,HCAST,baseline,8.533,3,0.3700792339865779,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
search_server/address,HCAST,baseline,6.276,3,1.3527089123945717,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
search_server/twitter_password,HCAST,baseline,5.132,3,0.39185871152521806,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
sentiment_probe/easy,HCAST,baseline,49.192,2,2.1959629315360583,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
smart_contract_exploit/main,HCAST,baseline,484.256,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
sparse_adversarial_perturbations/default,HCAST,estimate,450.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
spn_cryptanalysis/3-stage-spn,HCAST,estimate,180.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
spn_cryptanalysis/4-stage-spn,HCAST,estimate,300.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
spn_cryptanalysis/5-stage-spn,HCAST,estimate,480.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
sql_injection/userdata_flask,HCAST,baseline,27.43,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
symbolic_regression/level_1,HCAST,estimate,47.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
symbolic_regression/level_2,HCAST,estimate,90.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
tree_traversal_kernel/default,HCAST,estimate,240.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
uav_search/default,HCAST,estimate,870.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
vulnerability_detection/1,HCAST,baseline,50.566,3,1.709070015254634,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
web_hacking/command_injection_easy,HCAST,baseline,9.361,2,0.5872751908277946,1,0.8874010849072529,0.6274873247702177,0.551543289325507,1.8728986758911583,empirical_shrunken
web_hacking/command_injection_easy_hint,HCAST,baseline,22.203,9,0.7267814100543952,8,0.8874010849072529,0.29580036163575096,0.26,1.3442017757996276,empirical_shrunken
web_hacking/command_injection_hard,HCAST,baseline,45.263,4,1.2649707822728748,3,0.8874010849072529,0.44370054245362645,0.39,1.5584637220151543,empirical_shrunken
white_box_attack/targeted,HCAST,baseline,306.658,1,,0,0.8874010849072529,0.8874010849072529,0.78,2.4288091728373282,prior_only
white_box_attack/untargeted,HCAST,estimate,600.0,0,,0,0.8874010849072529,1.05,1.05,2.857651118063164,metr_estimate_assumption
wikipedia_research/austrian_votes,HCAST,baseline,1.869,3,0.515179094056841,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
wikipedia_research/speaker_of_house,HCAST,baseline,1.085,3,0.6056266849221507,2,0.8874010849072529,0.5123412552503684,0.45033320996790815,1.669194634390442,empirical_shrunken
