Claude 3 Opus (Inspect),Claude 3.5 Sonnet (New) (Inspect),Claude 3.5 Sonnet (Old) (Inspect),Claude 3.7 Sonnet (Inspect),Claude 4 Opus (Inspect),Claude 4.1 Opus (Inspect),Claude Opus 4.5 (Inspect),Claude Opus 4.6 (Inspect),GPT-4 0314,GPT-4 1106 (Inspect),GPT-4 Turbo (Inspect),GPT-4o (Inspect),GPT-5 (Inspect),GPT-5.1-Codex-Max (Inspect),GPT-5.2,GPT-5.3-Codex,Gemini 3 Pro,human,o1 (Inspect),o1-preview,o3 (Inspect)
3.37970514,18.86260826,10.25260638,58.3609766,98.88716243,99.27985871,296.3438407,724.3838358,3.307864275,3.410473777,3.181665807,6.215512355,203.4460342,227.126957,358.5853922,347.7078533,225.1251474,106.1754215,36.64452903,18.52918705,119.0436669
3.748151827,20.31658835,11.19392632,60.77754903,101.3740157,101.4506846,298.4502127,741.8616711,3.892554393,3.885472236,3.482248104,6.639446732,206.3475829,226.9840721,359.2953201,356.1553139,227.7569277,108.5756201,38.53910604,19.8372894,121.1115019
3.575976991,19.78231273,10.85734655,59.98633515,100.0259276,100.2009034,292.4512662,720.0233068,3.60443732,3.566825923,3.271691897,6.467875856,202.5768574,223.3025674,352.7682752,349.6011803,223.8378995,106.1339001,37.97910076,19.72956342,119.563106
3.809242327,20.07707419,10.9715407,59.79746294,100.0120881,100.1721082,294.234969,711.942342,3.799540293,3.895057087,3.585623739,6.749608866,202.993461,224.4136604,355.2334515,349.7192669,224.6545528,106.2940859,38.16349456,19.89154073,119.5810645
3.975856069,20.79670089,11.48695552,61.71341061,102.2734657,102.3469373,297.8393995,728.1077121,4.014517149,4.062954586,3.721891592,7.050986827,205.1885783,225.269339,356.6415106,352.7002161,226.5944904,109.0974896,39.89627495,21.13077658,121.6390904
3.727722457,19.52702235,10.71575515,58.27021188,97.9072715,98.0161962,293.6867932,750.2721087,3.788495198,3.81762958,3.514058602,6.530530321,201.7146299,222.7080441,354.7106059,357.4151247,225.01872,103.9358501,36.94669082,18.91598449,117.312412
3.821426446,20.23589292,11.13622468,60.13856398,100.1725179,100.2076109,292.1876471,721.1997149,3.980689824,4.013638255,3.665395737,6.968257794,202.9368666,226.4381206,350.7091542,356.1407569,225.7777372,109.1283195,38.63952611,20.21046056,119.5553025
3.780437504,19.52943651,10.78169336,57.88977981,96.89498471,97.00359603,283.8176576,698.7308508,3.792013883,3.87950563,3.532895167,6.611958753,197.5941102,218.3910543,342.7467258,345.8772663,219.8093686,101.7901877,37.09499675,19.39742572,115.9263159
4.102049619,21.66538052,11.86329127,63.8889885,105.4397039,105.5164171,302.9231324,744.8170883,4.222931266,4.280391323,3.815475344,7.293516632,211.5137781,231.6899263,362.7514221,362.6116192,231.8833146,115.0801884,41.6405205,22.03117181,125.2425966
3.900886207,20.73196378,11.31720916,62.16798843,104.3644095,104.61542,307.6074331,748.1786632,3.771909611,3.917717778,3.56827209,6.824037427,212.0673331,233.125338,370.0183666,367.8554479,234.6612334,112.796111,39.73305196,20.285993,125.0859905
3.704581366,19.73437701,10.77411409,59.07691672,99.10349336,99.41594002,294.1164169,716.6586786,3.734379276,3.779437217,3.583990909,6.756288887,202.4488402,224.7342947,354.8536454,343.7987614,223.2199015,105.4923364,37.78349088,19.819308,118.8092241
4.012445812,20.97521719,11.4999275,62.93840328,104.7173316,104.8778164,304.8289123,741.8099824,4.10138367,4.171946528,3.735724145,7.129136106,209.5942929,234.0137188,363.730609,363.8636321,232.2606019,114.8838227,40.61216769,21.21476046,124.900974
3.7516159,20.40086607,11.20828784,61.53697988,102.8977567,102.9893961,301.0331035,738.4285115,3.775327671,3.922176924,3.467245429,6.720525259,209.1304267,230.5980733,362.9654039,360.0009564,230.5644868,111.1375557,39.1925658,20.228791,122.935896
3.869621162,20.03125266,11.01854219,60.46727909,101.0101696,101.096706,295.1772556,733.6532307,3.766575652,3.920422343,3.65305424,6.925864323,205.2059893,228.8468805,352.2007603,359.180713,228.2281375,110.0488112,38.86308322,20.23090593,120.6695501
4.243442702,21.59113659,11.83909069,62.6420742,103.3912657,103.5455923,299.3721288,744.9766149,4.134138018,4.327496352,3.865381049,7.269822941,208.1580354,226.6815331,358.6275384,350.1520463,227.1163469,110.4686371,40.93482447,21.48293587,122.9652842
4.06797922,21.53939919,11.85360653,64.13333178,105.9994097,106.2486797,302.4363868,732.3581634,4.164856483,4.171177047,3.86166008,7.426398337,210.9120932,232.682034,360.8119866,356.645791,232.1982772,115.1973932,41.8223638,22.32492969,126.2408954
3.678560021,19.81074388,10.9206668,59.53728144,100.3969947,100.4724637,300.2241243,759.8407747,3.655130972,3.754652557,3.389758768,6.50515078,206.6695398,226.9496805,362.5942874,365.8660839,230.5481531,106.7400967,37.53074719,19.00519041,120.3485259
3.989942141,20.80907043,11.56604868,60.90875613,100.7793338,100.9447519,292.3082521,714.5225544,3.980794771,4.087385726,3.769368994,7.034004337,202.3521325,223.6576062,350.8308343,348.843067,224.1262122,106.7755838,39.10383246,20.49775524,120.1768984
3.693583269,20.13529883,11.10976692,60.60009829,101.3013689,101.3093874,297.6120526,721.3302904,3.673339116,3.758986793,3.501784837,6.782405697,205.6307761,227.258298,359.3792667,359.7549273,227.7548686,108.1607765,38.52544208,19.97314577,120.8552774
3.482269028,19.66567146,10.64743005,60.25440051,101.9860912,102.4583069,306.2502928,766.72905,3.370520245,3.439329844,3.194598935,6.248361766,210.1935118,229.2997273,371.0733311,359.1476972,231.2238731,107.8516614,37.56965038,18.64197947,122.7614541
3.952580685,21.40059166,11.79641728,62.79858046,104.8204499,104.8183345,306.6199369,765.3148024,4.020796627,4.102678981,3.79307241,7.136169097,211.8751365,231.1827785,366.7895123,367.3355339,233.4450351,111.5414307,40.46284078,21.24909244,124.8811404
3.781246018,20.73347155,11.48692667,61.94387118,102.5925602,102.7530634,292.8784299,721.8486992,3.742083598,3.848991579,3.48511931,6.848712986,206.1069293,226.9903292,349.8683702,352.3018438,227.103361,109.9713428,39.73610875,20.55351647,122.3457193
3.744817316,19.79448543,10.80019088,60.29732362,100.9862667,101.2811662,301.3725745,752.397911,3.744255829,3.81911819,3.375326403,6.569416107,206.1908424,227.3624381,362.5760028,351.7219883,226.4127478,109.0121383,38.39577395,19.63609345,120.9605582
3.810070212,20.41749903,11.08709979,60.72748569,101.7441511,101.8406945,301.2746167,729.8953351,3.881804056,4.012762366,3.601967778,6.857509225,206.5053063,228.3838449,363.5732076,358.3809877,228.3813491,109.0745252,39.07392556,20.46994775,121.5721688
3.70659843,19.67577279,10.92005159,59.10194112,98.91281042,98.99794569,290.7730868,725.4836553,3.642291279,3.689748776,3.555985538,6.60720581,201.9060361,222.1634264,350.2916916,352.428867,224.2724114,104.9507847,37.55660349,19.57324751,118.1726811
3.852018222,20.73774967,11.05323635,62.59007365,105.3285656,105.4372294,310.8589436,758.5375982,3.941166437,3.931149936,3.554872164,6.691510102,213.1532763,234.451091,373.9092152,376.0490952,236.5416022,114.0019747,39.85911196,20.44397982,125.9625658
3.859018011,20.40659124,11.22502708,61.1485695,102.3477899,102.4243792,297.6429588,724.518922,3.901228505,4.086995433,3.617229536,6.874455034,206.7201229,230.4982838,357.7323483,363.1727568,229.6536886,111.1058971,39.41946263,20.68587909,122.2241628
3.718576538,19.81210874,10.86588607,59.44706146,99.25297513,99.24897206,290.7601155,726.5241738,3.817293638,3.761316845,3.443729742,6.589425082,201.5244648,222.5414342,348.9857221,352.2812866,223.8902944,105.9073598,37.89634223,19.54407487,118.4021649
3.623454936,19.46805865,10.72004686,59.00565794,99.24405587,99.52850737,295.0414792,731.8375158,3.586590123,3.601157078,3.385947186,6.571334624,203.7209216,225.5458518,354.9861422,346.2129617,224.5936702,105.6694919,37.68375003,19.46950268,119.0757465
3.603790061,19.17532256,10.63702045,57.35316716,96.43737201,96.62012898,287.2886034,711.1157172,3.522086023,3.587348342,3.35165625,6.35330012,198.2859881,219.1513866,347.0985588,348.1434055,220.8033013,100.219685,36.11973488,18.39023316,115.7427847
3.704786264,20.21555528,10.8252161,60.23640925,101.8307035,101.986524,303.9074579,742.3566073,3.677313418,3.776044008,3.462957609,6.489450006,208.5387004,229.2648127,367.527293,361.4144919,230.4785575,107.8093643,38.15853838,19.30815447,122.1702702
3.5936966,19.91012549,10.90391655,60.51094709,101.853312,102.2316005,301.4522049,740.4846774,3.598303505,3.716832474,3.386314052,6.500073206,207.4406536,229.4137738,364.2036486,355.6062185,229.0589225,109.126571,38.31321651,19.59069899,122.2801375
3.905575078,21.03069278,11.4405246,62.48883825,104.5816316,104.8389189,307.7549292,757.999086,3.934218717,3.942389041,3.621861745,6.869040774,211.0628089,232.137713,366.6315252,366.6547148,234.294221,111.898471,39.80115435,20.45848694,125.1483341
4.072788827,21.08034803,11.639834,61.94098751,102.7576907,102.8447477,297.864572,724.1397133,4.146791725,4.151727216,3.832401448,7.240211398,206.8635375,228.3998297,356.9873787,355.0621185,228.1381194,109.8584579,40.13206116,21.35124756,122.3697852
3.749706846,21.14843822,11.70517291,64.40845819,106.850831,107.1622436,310.5094761,784.1410728,3.742676864,3.862873354,3.44974313,6.786631643,215.6176654,235.7018549,369.6832458,365.7618184,235.205495,117.1035696,40.93331448,21.03099853,127.5619458
3.57002237,19.94674249,10.78097226,61.01383193,102.8406971,103.2694515,307.2895785,757.1765695,3.663978619,3.794391387,3.303193323,6.450633627,209.1793027,230.9582108,368.4516613,358.9695092,231.4679472,110.6490293,38.59557037,19.62980201,123.4853905
3.581876488,19.1315628,10.59250674,58.05674867,97.58175036,97.76615141,289.2324539,708.3230112,3.456998873,3.54505143,3.314825028,6.322172512,200.1435447,223.212789,349.8694126,345.6282491,221.8403271,103.2482164,36.75109642,18.87345267,117.1216768
3.755718218,20.00616935,10.96103622,61.06594173,102.3080827,102.5608496,302.7321519,732.8724301,3.770587034,3.768657911,3.472759672,6.653438676,206.8899365,229.8436878,362.3760737,358.913279,229.8444147,110.1470121,38.76328807,19.71837719,122.4782979
4.034940409,21.86236861,12.07632393,64.45773619,106.867312,106.9749605,311.3010416,775.8586277,4.028811552,4.152006886,3.738739708,7.181792794,215.2836326,234.39237,371.7518789,373.0093881,236.6920279,116.0819395,41.47743907,21.33982261,127.2829887
3.878654521,20.31565165,11.1749682,59.98998751,100.2469852,100.375799,295.0674486,725.5164302,3.805076564,3.865616445,3.669928078,6.849917953,203.7373459,226.0975088,354.9208458,352.5938655,225.7962635,106.1778081,38.3645623,19.88087051,119.9020517
3.950369655,20.49061775,11.29135636,60.34021693,100.4584226,100.4840205,294.1997767,735.7366694,4.036355055,4.039760865,3.688822151,7.01645241,203.6165133,224.4477837,352.8916224,358.4598258,226.3148,107.2778094,39.04343549,20.46670426,119.7245159
3.687430833,19.61099859,10.97253337,59.27701069,99.30616648,99.36473603,293.9001173,731.9901429,3.664265063,3.759581427,3.453289401,6.655092302,203.8019547,226.0761175,355.0613385,357.3681967,225.9263195,106.5754436,37.62709585,19.54578531,118.8704279
3.879620431,20.48426493,11.23452981,61.68521075,103.4435134,103.6906534,303.6819379,742.2271038,3.88021447,3.977697567,3.599255469,6.898990859,209.5915621,228.9734288,365.2497524,361.035238,231.1390792,110.2497492,39.40664101,20.33900414,123.8747773
3.680227944,20.14945697,11.05455976,60.16039832,101.0370436,101.0755706,297.8135941,737.4292545,3.710903018,3.757388969,3.385978993,6.601729927,205.8498976,225.7919578,358.1048155,361.4900078,228.8677954,106.3791323,38.17451521,19.47482523,120.8450456
3.968797199,20.4468218,11.42320614,59.8262377,99.40772461,99.47082253,289.0849185,723.5431451,3.864997961,3.962317446,3.707783462,6.952925578,202.2181074,222.4354298,349.1850122,347.6444189,223.0060478,104.8884094,38.53714186,20.36927832,118.6106663
3.899052191,20.34808683,11.16337294,60.61923836,101.5795818,101.4756524,297.7124201,738.7631745,3.904901948,4.030631968,3.647840216,6.942174306,207.1884243,231.1172296,359.1099979,365.7678227,229.4204762,110.6374787,39.37562448,20.56653879,121.12124
3.691939924,20.07613448,11.01940398,61.09423728,102.492054,102.6340064,302.7587996,743.1422966,3.735089502,3.747086423,3.365851952,6.525138339,207.6474272,230.4478016,363.2086883,367.4302416,231.4169962,110.368574,38.55511219,19.76076003,122.6374593
3.653434338,19.50489453,10.55802072,57.97016636,97.93825008,98.2355304,292.6013571,717.0693216,3.678663818,3.797075086,3.437185481,6.481243911,201.3298377,225.2623304,355.0009457,345.4742911,223.1910466,104.2792887,37.00931421,18.90683338,117.8031032
3.951367702,21.34113916,11.54464899,63.47759906,105.5113895,105.6800662,304.9431661,743.2393958,4.032696212,4.069131086,3.688764009,7.003488158,210.8415261,233.0926247,364.4937016,363.9164916,233.0709262,114.5148278,40.71862359,21.05113971,125.781839
3.987740107,21.55116191,11.56385679,63.68076907,105.772679,105.9844789,306.5697583,741.0582395,4.061732136,4.096821117,3.631078078,6.999342955,212.0804302,234.5252674,366.8296684,359.8288724,233.4170544,115.5776328,41.02274514,21.2398976,126.1988351
3.843653663,20.65187409,11.4681043,62.21988663,103.6761954,103.9217379,303.7272543,744.9696158,3.844386564,3.859569221,3.517723089,6.921460285,210.1349289,232.4505654,365.4347235,365.7493438,232.1297918,112.2204089,39.55043998,20.25761862,124.1005801
3.879390593,20.39327599,11.21185454,60.70633488,101.1984393,101.375251,297.5736537,741.6121856,3.870985673,3.986690136,3.53090933,6.748100089,204.875151,226.4014077,357.1389846,361.1153709,227.9273444,108.7330994,38.65609335,19.73466418,120.980731
3.597448784,19.82934764,11.00442678,59.67939391,100.6063469,100.7780689,298.4000033,751.2195264,3.594745844,3.712275197,3.38396141,6.404701741,206.9384147,225.8813962,361.1551105,365.3744062,229.2257183,105.8064244,37.42806588,19.06564817,120.7135863
3.798715026,20.31366862,11.09801322,60.55383066,100.9585805,101.1726025,298.2459362,744.9341023,3.727073567,3.764438655,3.533926792,6.695374624,205.9400187,225.6887753,359.1202594,348.2930322,226.1243561,108.1204337,38.58323326,19.8484084,120.7148841
3.729940803,20.04259637,11.02884698,59.84161682,100.0090712,100.2018224,293.0999512,719.8145993,3.70710328,3.792404049,3.436242363,6.622476052,202.4922296,224.3754192,353.1259087,350.6516991,224.6527179,106.3439418,37.92163086,19.58648859,119.7139308
3.949371759,21.44063325,11.60469879,63.90710399,105.7009594,105.9452424,303.3866909,740.9896562,3.970395975,4.03869958,3.660966948,7.067833782,211.6535239,232.3067931,363.1419251,356.3799602,231.769612,115.51445,41.34193604,21.53897482,125.8864171
3.820077505,20.23627803,11.21901648,59.77970108,99.41875769,99.40847328,288.8548436,705.6257667,3.848990911,3.872910766,3.542262953,6.834797199,201.3395039,222.7337887,346.4439414,351.0702808,223.5688668,105.7396462,38.14758232,19.76010868,118.5871038
3.662342903,20.10057593,11.0419154,60.598271,101.3162491,101.4585883,298.6618611,728.066218,3.64313901,3.733777406,3.478361512,6.60704898,205.7043384,227.3090824,360.2829205,355.3485267,227.0975739,108.8172952,38.43687525,19.63822661,121.1052393
3.796302034,20.46658388,11.28930789,60.16436807,100.6830149,100.7956218,297.733491,733.5793744,3.827544752,3.924231889,3.637490677,6.810631655,204.5012306,225.7186063,357.9882473,354.8788307,226.4770873,106.7234312,38.60431196,20.10330687,120.3024308
3.969790918,20.55218268,11.3182101,62.66044905,104.7889405,104.9009422,307.2843288,752.6598367,4.089528938,4.132864668,3.631813002,7.00340427,212.6933284,237.571999,368.9837827,369.4308562,235.0032988,116.7370105,40.40424258,21.01448741,125.2087754
3.860886812,20.3071349,11.15838289,60.9089878,101.768376,101.8399799,297.5154461,720.5199353,3.944780712,3.980086903,3.72981256,6.911826383,204.9043668,229.2820935,356.9988285,361.0397635,228.4067731,110.1855461,39.12463234,20.57797391,121.452288
4.026416618,20.62045563,11.35046971,61.37941095,102.9395513,103.0661623,303.1679616,744.3476817,4.005215817,4.121353655,3.766533068,7.051471445,210.1468803,229.6434078,364.6434895,361.7833531,231.7683864,109.7648275,39.41463071,20.43137223,123.1458005
3.838224965,20.82962939,11.33679958,63.401641,106.5049351,106.8564146,313.0076659,767.7597282,3.867447675,3.929533119,3.509918227,6.714652455,215.8741593,236.0788412,373.8187974,367.0480127,237.5158154,115.4276359,40.49921964,20.67040071,127.6194217
3.937220248,20.36345488,11.1446241,60.66365279,101.6263306,101.84766,299.3131125,746.1538297,3.894436869,3.942583517,3.748223535,6.868525257,206.6630484,225.5798828,359.2588042,357.265976,228.642895,107.1213583,38.89617879,20.11706337,121.7459628
3.635863134,19.42018233,10.66781525,58.81989514,98.37163282,98.46840893,289.75264,718.6810996,3.607441142,3.70098495,3.387700648,6.587071449,201.2504893,222.828664,349.3363873,345.6392474,222.173736,105.0041997,37.48565597,19.5200905,117.718005
3.664465195,20.31577365,11.20825659,61.35377724,103.0015351,103.1451257,303.2013748,772.6827659,3.690318077,3.784748575,3.396346213,6.597487352,210.90529,230.8068129,363.5780075,372.2037419,234.0536633,110.4906514,38.8298783,19.92799754,123.3331788
4.013562112,21.47215136,11.98034015,63.66150603,104.9761683,105.1406288,299.2697567,740.1314086,4.033607751,4.154767837,3.772992457,7.407421355,209.8383123,231.0633028,354.9888491,359.5972881,231.2203503,114.0840878,41.25060594,21.76816856,124.9066865
3.717546792,19.7205742,10.84887759,59.22503034,99.06855335,99.06438594,292.3992481,724.1155586,3.80761237,3.886115805,3.504384581,6.667395932,202.1643842,224.6589429,352.357273,354.3333665,223.832037,106.7423644,37.67219279,19.65369494,118.3047861
3.526789431,20.27849351,10.90877943,61.68563414,103.7797922,104.1455531,307.9665571,761.4018378,3.461540911,3.612525595,3.273042947,6.42226899,211.3704656,231.7028947,369.0447429,359.7382839,232.7164405,111.1219477,38.70279295,19.57883859,124.4988403
3.68110643,20.14646527,11.08765964,60.59196384,101.3369693,101.6267829,296.8044326,725.7097907,3.68688888,3.856354449,3.479868755,6.716434266,206.375168,227.0776395,357.3619561,348.9137558,226.8279147,108.3593737,38.35106552,19.64047322,121.3877618
3.617456546,19.2891851,10.70441783,58.21526465,97.99065322,98.11953624,291.0115071,721.3179339,3.501403122,3.605562054,3.395143846,6.424912054,201.9105226,223.1664927,352.854425,354.1370366,224.2272723,103.344721,36.60991584,18.62856021,117.5570364
3.466143053,19.16266821,10.54890936,58.43194582,98.30622699,98.45307724,292.6466037,726.2570717,3.539096866,3.541877813,3.270495584,6.351734494,202.3767849,225.172936,352.5738977,349.1025182,224.2223288,105.1444675,36.87932128,19.06675933,117.9075819
3.623846889,19.90456954,10.72309463,61.4314753,103.7697602,103.9982352,309.6351219,751.5152423,3.602180052,3.675037879,3.401831135,6.571621853,212.0611567,236.554013,373.5694788,362.5487765,233.2179406,113.3702753,39.01334321,19.92656862,124.5156799
3.7506892,20.34953568,11.11099042,61.64239864,102.57843,102.9038282,298.629176,735.2236774,3.756154349,3.822327825,3.487468712,6.699177979,206.994585,226.6979747,359.7336048,349.3272154,226.8141195,109.2156504,39.52400692,20.37743263,122.5764381
3.721106726,20.03319435,10.93500409,59.90092374,100.1885013,100.2210749,293.5155456,719.9260911,3.721184146,3.728158588,3.515149154,6.783136346,202.6632909,224.8397403,352.1342954,356.1287783,226.0082141,106.4966678,38.2996837,19.76668651,119.6844175
3.85487505,20.54568601,11.30551204,61.60680571,102.7892284,102.9524047,302.037927,738.3686804,3.831529788,3.954768806,3.579760959,6.854874888,208.8764069,229.2304007,363.7615642,352.4671305,228.7558734,110.420449,39.28206403,20.27005819,122.7831874
3.837760761,20.08066882,11.0966304,60.29684991,100.5071834,100.6231438,293.2151465,717.3958014,3.877806454,4.005459316,3.545447651,6.787055391,202.2825342,222.2934902,351.6363379,353.1010814,224.7988035,106.7455977,38.66748731,20.2745781,119.7883151
4.05264995,21.1857084,11.39622056,62.89266912,105.3267979,105.484871,310.2767456,753.3700066,4.073481451,4.177216966,3.777771268,7.123464235,212.5803382,234.3567596,372.4645735,375.4072137,236.5055277,114.0208714,40.40631761,20.86245027,126.0205248
4.001677302,20.84187938,11.33035317,62.26544114,103.3365467,103.3312953,299.1966743,744.8598671,4.021227477,4.084320746,3.814139495,7.12262606,208.3803341,229.2583933,358.7063876,362.8374065,230.4014209,111.6994202,40.42959408,21.38943616,122.8173624
3.948943723,21.38390685,11.67535705,64.08834994,106.0643926,106.1418814,307.0014812,769.2592974,4.017676677,4.058970887,3.692443484,6.982560033,213.2679942,231.9423981,367.1969561,359.1487674,232.407384,115.448196,41.31214856,21.47886972,126.0197938
3.667983479,20.47371783,11.29996069,61.61652376,102.954321,103.0293252,301.490914,746.3164829,3.769439261,3.857314004,3.434027915,6.762899191,208.9941374,230.443389,362.7112871,362.212769,230.5621316,110.7055222,39.23224063,20.4089067,123.0382689
3.755146867,20.0617443,11.16201652,60.12094071,100.4479955,100.5922078,294.980496,734.7999195,3.71585902,3.843292023,3.490814286,6.705462098,204.7572641,228.573685,354.1018373,354.4222305,227.1139469,108.6520767,38.16641675,19.79058182,120.2536833
3.90224206,21.01225811,11.37229454,62.25002912,103.9358604,104.0552021,305.6641248,747.2856621,3.972465419,4.005920692,3.723785962,6.907401706,211.0778292,230.6877942,368.0413562,363.487365,232.5253766,111.3740216,39.96293753,20.78475532,124.0039399
3.561999658,19.8152614,10.84497498,59.79149457,100.1360545,100.1388851,294.0402776,718.0951864,3.555667732,3.646360845,3.328966181,6.580558497,203.5335778,225.0629643,352.372014,355.487798,226.0154674,106.8407842,37.9692846,19.54527597,119.5683288
3.745651442,20.08188956,10.89368136,61.41545393,103.2673124,103.6171812,306.1783826,758.024797,3.779584647,3.807895393,3.489230253,6.598910002,210.1547215,230.2161705,368.4392421,364.3523073,232.4892582,110.4299482,38.90969875,19.88674188,123.9967932
3.937389203,20.90557049,11.67828005,61.85548105,102.4262615,102.7393289,295.12508,733.2186168,3.899418475,3.98271677,3.721998074,7.062772709,206.0521071,225.7023151,354.1124119,348.5236868,226.370252,109.545277,39.7607714,20.69305378,122.2877036
3.706400126,20.00889109,10.99873153,60.67413577,101.3759058,101.5933352,299.2341794,740.1312505,3.752545696,3.812458722,3.467045042,6.632910415,206.3385334,227.2093736,361.4780833,356.6745342,228.0837315,109.375181,38.3309294,19.58801425,121.2833861
3.797959948,20.32720537,11.34729659,61.10830176,101.6518922,101.7939411,295.2165965,719.5321793,3.827633348,3.966312239,3.583802099,6.834102296,205.6378012,228.2801969,354.7538129,353.8804381,226.8422969,110.3899244,38.99505061,20.18510895,121.5076959
3.894481268,20.87935516,11.37527094,62.01924503,103.78337,103.8405476,303.2601124,781.6624279,3.901536665,3.891142289,3.655800232,6.909949754,211.5689943,231.3391717,363.4452836,372.96692,234.4579925,112.1188041,39.93612352,20.90519174,124.0096388
3.64428964,20.10128939,11.00634921,60.65137235,101.3384703,101.5711008,296.9632722,730.8277501,3.600962435,3.78586763,3.3029335,6.520922162,205.3090448,226.5531711,357.5851859,347.0099196,225.4343045,108.8010391,38.4821879,19.82884461,121.1686087
3.723385553,19.43134494,10.96096477,58.08000231,96.82352306,97.04854983,285.9731561,709.5686593,3.672578551,3.781779204,3.426120205,6.535724009,197.3379166,218.2171545,345.195837,341.2832022,218.48375,102.4852254,36.91918612,19.1709267,115.938202
3.873813152,20.25278183,11.19756324,60.158532,100.4500923,100.6230812,295.4966262,725.7900769,3.945516174,3.946906022,3.663719186,6.777419055,203.7337873,223.8290894,356.4506328,351.2214364,225.2487531,106.6280082,38.33771929,19.84208314,120.0478858
3.845600257,20.06448827,11.07342424,60.15873467,100.2858407,100.3990805,293.1597857,726.0710226,3.971542902,4.006499878,3.632511518,6.881158328,204.0487299,225.9086752,353.3160625,350.4344853,225.0637565,108.2535228,38.54530981,20.34101846,119.7740548
3.449840902,19.38762004,10.57110196,59.17797585,99.99562485,100.2941084,299.1850261,735.7805289,3.352614476,3.474644933,3.207838279,6.330173929,204.3126666,227.8007848,359.1456837,357.8098155,227.8565013,106.2006376,37.18742659,18.7025294,120.2305663
3.856160461,20.64293342,11.3424531,61.88285007,103.161601,103.2977518,299.4302141,754.3785029,3.980721797,3.956872388,3.529912616,6.83634782,208.8669535,229.4382398,358.0250075,367.2024079,231.2395243,111.7590969,39.65382018,20.68093711,123.12925
3.810218576,20.3691922,11.19544704,61.17690882,101.6807194,101.7371272,294.5532149,719.3908329,3.754886463,3.791995221,3.554701266,6.800971968,204.7990882,226.0098659,354.2391443,357.4526574,226.9282495,109.184234,39.03261256,20.26444942,121.1418822
3.687286365,19.84999276,10.85827062,60.04539798,100.9635953,101.1889613,300.9692824,758.0931793,3.681437081,3.720681682,3.459783384,6.559377167,207.0681595,225.8954323,361.912327,357.1046038,228.5856394,106.475561,37.78243247,19.44433688,121.0147023
3.785279031,20.40562506,11.08397873,62.16492907,103.7695023,104.2195266,305.3672087,757.6117324,3.848619109,3.853351369,3.433740516,6.67546024,209.5366735,230.9920111,365.9335416,356.7495827,230.9709458,112.1628457,39.36650762,20.11771006,124.2442468
3.593633477,19.61349841,10.74441123,58.73974017,98.3438876,98.38464529,290.4517569,727.4701338,3.571717872,3.675288643,3.466455548,6.590218606,201.9049012,223.4566971,351.8634475,347.6089665,222.7635741,104.9902841,37.56264468,19.57957222,117.5247698
3.405469105,18.64034684,10.12556443,58.02237511,98.38963799,98.7082997,294.8824803,724.5867016,3.376450605,3.488629256,3.117450836,6.035269082,201.7672618,226.0325457,355.4997895,351.0621617,224.8580702,105.8466954,36.29585739,18.33432253,118.3883326
3.661692222,20.32212564,11.01867776,60.43165512,100.799869,101.015205,298.1069608,745.8117356,3.608645953,3.650590301,3.316857759,6.496800335,204.9168873,223.3821067,358.7162311,347.2213996,224.3400145,106.4558199,38.46888187,19.75943465,120.4432576
3.881245774,21.62359434,11.93872099,63.78135017,105.8584891,106.1038102,304.9660522,769.7972075,3.828980897,3.9704447,3.587534422,6.985133936,213.4386125,231.2681254,366.1403403,368.8359662,234.2458168,114.0115529,40.88445442,20.97992257,126.3292453
3.859964034,21.25815833,11.52326501,63.09076577,105.376399,105.6409755,310.4591122,758.7169315,3.840935631,3.92099774,3.69481682,7.026652377,212.934563,233.8228525,373.5434611,363.4630671,233.3601419,113.6943524,40.34747502,20.88672831,125.8704005
4.146136246,21.10168269,11.59233141,61.3787691,102.1971408,102.3232454,297.9826981,750.7128635,4.143454442,4.159754579,3.772630747,7.168167274,207.7699122,227.1606491,357.3619113,358.2203034,229.4978645,108.7554302,39.63312342,20.67501155,122.1555044
3.6751476,20.17256157,11.2541158,60.45826001,100.2521248,100.4571478,292.3663704,737.7009685,3.666065445,3.714761721,3.393526207,6.631478266,203.3791549,222.2310117,352.6049778,351.2540557,224.0044242,106.2773654,38.53313214,19.85094536,119.7318037
4.002967692,21.03888763,11.49492656,62.62041973,104.0917342,104.2565172,300.4143862,732.3418087,4.109735982,4.252154046,3.751435816,7.049052109,208.6272246,231.4630268,360.3149306,361.3143582,231.1785214,113.5982358,40.55175018,21.25074742,124.1816332
4.029416617,21.71214205,11.90179651,65.08221699,107.8958104,108.0803509,310.4650159,754.1684722,4.030667748,4.131997904,3.678472133,7.109837009,215.7653674,238.8210359,371.0674653,373.0542016,237.7272175,119.0628806,41.99297478,21.83413751,128.5794642
3.94290739,20.41202463,11.27979859,60.26481033,100.0278095,100.1015659,291.9906728,730.5116026,3.945411039,3.997675916,3.703420258,6.930641789,202.8873673,222.5767798,349.5557371,347.2362907,223.8265513,106.095892,38.75469541,20.28971774,119.2168053
3.5142041,19.92049412,10.85586609,61.42407736,103.0987513,103.4143821,302.6713095,744.1555317,3.545700614,3.596439488,3.231859791,6.346905085,209.0890953,229.4475401,365.0528562,354.4764408,229.5100762,111.0806544,38.71619529,19.79223089,123.4206948
