Claude 3 Opus (Inspect),Claude 3.5 Sonnet (New) (Inspect),Claude 3.5 Sonnet (Old) (Inspect),Claude 3.7 Sonnet (Inspect),Claude 4 Opus (Inspect),Claude 4.1 Opus (Inspect),Claude Opus 4.5 (Inspect),Claude Opus 4.6 (Inspect),GPT-4 0314,GPT-4 1106 (Inspect),GPT-4 Turbo (Inspect),GPT-4o (Inspect),GPT-5 (Inspect),GPT-5.1-Codex-Max (Inspect),GPT-5.2,GPT-5.3-Codex,Gemini 3 Pro,human,o1 (Inspect),o1-preview,o3 (Inspect)
3.08416726,11.99315113,9.054098862,39.08118753,91.77985761,87.61375484,312.9426355,2006.56599,4.026972194,3.995471455,3.833728216,6.096792485,332.0669942,256.8397998,532.3602339,464.1918646,247.6220022,75.78608179,36.54513874,17.98179643,117.1271054
2.931666804,18.12330939,6.634961062,74.40682249,141.2702032,163.1905431,463.8178457,4432.701483,3.1745366,3.375260993,3.439836193,6.739436451,356.5073102,470.4284548,730.7535965,1721.855613,289.764009,112.4506153,47.92076212,17.35990628,175.7606783
3.514192719,22.82254734,9.017411845,70.14682249,80.65830863,100.7002001,257.817663,989.6057399,6.05071636,4.156674432,5.154721582,8.496195264,178.069678,182.067671,341.3324246,309.2168618,200.4774926,143.1943915,41.73773897,23.55391295,81.82784715
5.626339561,19.17358652,12.59445126,49.16191094,94.39676733,109.8976027,312.9790858,624.7811293,4.206414113,5.619281762,6.278628218,6.148940983,181.4615225,204.2669123,310.0608797,330.1448069,241.255259,161.9354806,35.22372698,19.93720497,100.6027646
3.482734814,20.50111847,10.8301669,55.73996703,88.89999551,90.45262579,373.4517808,1635.269804,4.429181159,3.09549408,5.017321425,7.361102631,215.000493,261.9376426,341.574832,370.392412,253.8192134,104.3722323,40.52012504,23.07424954,131.348233
4.277742385,11.56094545,6.470810742,68.55929413,123.4368092,129.3945904,438.5310405,1518.114545,4.249634394,4.302688619,3.887137166,3.949728522,263.2737356,292.7103147,582.4414369,691.3966104,361.2685769,127.4476377,31.41266106,17.90558745,122.9217241
4.167760405,15.61075006,8.264441827,38.59922688,121.9586629,93.79868314,227.2532047,551.091435,3.854473161,6.624745026,4.121181573,5.716054796,133.3047107,165.5499417,291.8271315,294.9362434,180.9706908,64.40112259,39.49351956,17.12983114,102.0491376
1.977482111,18.06723628,8.841976643,53.62811771,64.91687328,65.58877657,359.3284124,1042.280069,2.418414237,1.666216888,1.541171667,6.286651199,354.4549713,391.3437658,632.6548956,545.486175,241.4783309,114.7103334,40.49700615,19.85324252,123.6859957
6.576542095,29.93443661,17.52322559,92.42199473,136.6915883,138.1220229,259.6793737,457.0834987,5.460939772,6.146671783,6.398575073,9.926481293,198.4117234,236.560266,323.0386599,345.8507837,189.8389775,178.9224892,66.38092689,29.79393817,120.0639231
3.838286758,15.04864987,11.56331567,56.36288917,125.3887906,113.9350004,464.5985104,1261.412856,2.427625699,3.572539148,2.738509218,4.983786239,290.3879415,332.3234538,546.1747704,599.5613253,335.1858152,241.6153397,35.16105754,18.52032379,182.0143277
1.653890355,22.46286356,4.898123813,60.7823199,90.87553049,103.7709783,296.5959987,862.0085716,2.651212882,1.619671111,2.232856268,3.500470024,199.1540004,200.182543,287.1325705,368.3831629,201.2627584,80.16826086,27.83894085,15.39717083,111.8282295
5.942007804,31.2835875,16.07520367,78.29894213,146.553849,151.68023,392.0646014,873.6083777,4.815813744,6.76939645,4.407152831,7.058820433,226.4597909,260.9601076,364.6001515,437.822744,254.2463766,199.7400525,69.07718007,21.287488,163.5365173
4.07102117,32.32481452,12.78563601,84.93757712,116.5787935,118.804071,279.0091501,406.6627108,3.922658439,5.013361487,4.488789485,5.154322985,238.7635169,325.1627576,311.0367605,324.7718048,293.3022473,110.5151415,40.49037714,21.84944068,165.3498034
3.077104796,17.11761283,12.73371947,37.65833053,69.20589508,87.62552717,503.0816839,1458.903907,2.762660217,3.433070227,3.1283212,7.395152021,367.9944859,277.8304505,597.5795862,617.1239145,251.4939406,161.1309287,60.73560214,21.92908326,188.8979899
4.823038456,30.50154431,18.13735369,65.11064931,120.9146622,121.2708384,201.1580832,295.3550814,7.108047747,5.537458474,5.212550708,9.088613642,152.6122158,177.8153013,249.0547987,260.9896939,205.9038205,78.07248183,52.86149437,20.97425992,135.6708586
9.581263836,51.90440103,26.26000753,129.819959,126.2765722,158.8093143,390.3010958,620.3995043,8.93728935,7.814959563,5.642736301,9.51159227,209.6597202,228.7557469,519.8222129,427.4487177,276.5171451,107.7051345,51.69140566,32.05155501,140.4919921
1.336760284,16.22704323,8.223894868,73.54555675,134.8103756,142.5722505,640.783301,1516.018684,1.501348527,1.754663209,2.135661915,7.129629259,341.1732905,360.5031934,886.2787482,599.3473159,406.2921877,119.0163768,49.7427126,12.83739018,146.0585352
8.903794032,48.85093356,25.32016927,89.49912734,132.983063,147.6242436,397.3743576,725.2651659,6.662899604,7.080603218,6.002281198,14.80051779,296.3560964,359.1687225,440.2095962,428.8873858,293.3919369,262.0064985,60.45760939,31.78468209,154.7819611
2.795933257,12.08652505,10.13232737,51.88059074,54.49018422,72.55634205,221.8328819,491.1389683,3.153525529,2.882572741,2.938382013,4.27115535,150.6846044,144.2666649,211.8028779,242.5406963,236.9956813,80.31571331,25.97447311,17.34338951,74.82347704
3.209785728,18.86497756,10.6368284,75.51309042,140.4728284,117.4675268,289.5674442,1400.726397,2.735718341,2.346725726,3.45597177,6.849167746,186.8647441,244.0689332,337.1443708,266.7196509,226.4185809,149.916366,39.15527957,22.04829537,136.9454532
5.276642292,19.52851777,11.47243198,79.89124087,102.8074955,89.45687401,351.1626373,726.3515687,5.829191727,5.159956724,4.195769472,9.305547372,213.0785211,228.3220976,573.9742179,476.4578037,240.9446744,133.6799409,26.18723987,21.9331743,134.4455638
2.692239984,15.92694804,5.596666864,53.23739039,100.5386097,90.5837081,307.4761747,771.2012308,2.439222102,1.933939409,2.248899792,3.421130524,221.2965175,297.7317789,324.5667339,319.1108412,209.3800728,135.4915816,44.58194848,17.96798901,120.3100639
5.276134039,20.78394306,12.43695695,56.44689054,101.7558794,93.57549942,469.8760642,1800.65199,4.774784633,5.931072526,4.286435031,6.032226612,232.5812242,310.2987163,442.2866748,408.4229469,246.9695706,104.0706405,46.60017507,21.53345065,131.4391791
2.995285753,16.02724672,12.02052071,54.88899661,97.81418985,103.215363,293.2583541,689.6274975,3.785549303,4.236406572,4.013864982,5.651279309,228.5406923,293.4768576,270.2226892,298.2806555,231.7680224,115.2500088,32.64836847,18.15708491,103.0883905
4.337277162,30.96154836,12.13997902,78.16014143,100.0664009,120.5682387,228.0908627,329.8036096,6.281236796,6.266448,2.887964121,8.839169883,158.134824,178.4199841,239.8320862,252.4511537,196.9295558,128.504353,52.30004032,26.04685598,122.879289
2.295165146,18.11569585,15.57656322,60.92217385,126.6059695,114.2089917,233.3259593,598.9824896,3.404624339,4.160658023,2.973365138,9.301468097,167.2807259,210.4925935,284.7983301,303.5815026,167.8776069,105.7806019,65.03873661,19.76372806,136.7014395
2.719229214,14.52432602,7.807656203,51.95942579,79.10390862,83.43251791,266.0880966,947.661497,2.261745741,3.032065193,2.013507154,5.629542845,199.111415,176.4868681,330.6661576,267.0354429,271.2582793,94.87618295,21.11028306,9.583636544,91.81077098
7.045789894,31.04690503,16.56710826,73.73497747,112.507271,105.0308305,364.4496388,756.5504289,4.638353488,5.856142529,3.509265328,7.615404084,209.1584601,219.7323761,391.6284206,494.299875,238.4425891,93.77310995,53.58158942,17.4764962,108.4148717
4.99716412,24.6317971,16.27900666,85.50270288,146.8703409,136.9458541,435.4684782,885.8124682,4.142951394,4.246011364,3.356894072,5.777658033,341.618237,301.9080168,753.2456803,464.8434692,296.3445004,132.708653,45.88279759,22.26278438,151.4112587
4.270287189,14.0093818,9.63001493,50.15149028,84.39341551,95.44892829,303.6283993,944.0649024,4.406481594,3.400827453,3.899081039,5.193373337,237.3085591,193.4069909,389.77661,400.2374259,224.518347,71.88656552,31.26418386,20.31920858,126.9593898
2.230146524,10.39869353,7.28220494,46.29738854,77.58710521,105.0917993,350.49261,770.1657965,2.826796811,3.285045919,2.423603996,5.57745728,248.590415,216.4872175,348.5046667,325.5741838,242.8527315,129.9747176,22.49509626,10.43419732,112.0460223
3.871695851,25.1471269,11.95183705,49.83133877,100.149234,91.37439311,301.7192809,1281.72287,4.088127763,4.251780872,5.136597468,6.974628982,196.9419595,236.6109,350.4213456,320.1023774,200.7638566,101.924873,51.46037437,20.91439569,146.1299303
3.121434736,14.16238513,9.801186395,41.75553791,82.55307908,83.65057404,287.5801421,1140.017243,3.077857224,2.764605495,2.980814143,6.483149897,256.7747366,212.8545976,404.5837674,448.9101562,202.2535656,85.47038071,34.59099025,18.65670808,108.7158852
4.039701308,27.80659413,18.85108232,80.16809251,139.2486042,129.2696832,379.7133172,1803.671909,4.841899263,4.190620055,4.438595647,11.85930547,254.576187,258.5855354,429.1765894,324.5095905,294.5524182,140.5843131,56.84995782,26.07873576,151.0843751
2.449233428,18.39151987,9.593317075,58.12949467,95.65083929,87.70847846,155.4651785,377.2718851,3.313517603,3.726302797,3.921784603,4.287088456,113.1633947,135.4723579,278.8802268,259.8299403,182.6118702,84.94772292,34.23135569,14.68056749,71.76251657
3.311427845,30.63160447,6.883722182,105.0739986,123.4549086,129.0130419,369.8311136,1251.795996,4.968981318,5.319229844,2.809204989,7.135705053,264.8737294,261.9643483,420.4250993,387.0169031,340.2009752,142.8395906,67.35404666,27.30423418,177.7574797
1.422726553,15.92695244,6.936688919,43.76475563,86.85587894,86.05594584,208.3827991,382.6510826,3.415029044,2.963852778,2.180587242,3.760482651,129.1607783,164.4199796,231.3563327,207.2724028,187.3970067,57.87123857,33.80170069,15.30927956,84.29751031
6.705432843,20.95435628,10.53057301,65.19009333,77.60305509,84.07148543,309.4310453,1063.168818,7.577776233,6.742339359,4.162798467,7.048005613,177.5204463,192.9699572,378.8483437,521.9341477,178.5466341,81.61422748,29.48898999,21.96083794,102.1576818
2.601411228,25.26043036,6.143287289,55.43688386,109.8991777,101.9485311,220.0983038,476.1441426,3.676604659,2.781571313,2.753121448,4.549279385,168.9148042,213.6348204,301.3634861,343.8177684,176.7336967,103.2394107,36.02950949,17.84906148,128.2983451
4.282915152,24.50417061,11.76986164,72.25681301,126.5534115,103.1308316,315.5395436,655.3710392,5.113638814,4.307215978,3.726416484,10.44051976,247.6934698,240.5232239,389.4969871,340.8110762,267.2575457,131.3920237,48.73179272,31.34209918,142.5398011
4.963850277,45.10489612,18.31485411,94.21200206,95.73464634,113.2990237,210.1191113,506.4475741,7.149725027,10.23628853,5.317122267,11.29845837,163.6731425,239.4950141,266.7469087,327.1702205,220.9671108,139.0236409,65.92603663,23.38567639,119.8202809
4.355193855,26.7615041,11.7377891,76.47583673,152.968563,130.2327096,307.1684299,593.9929067,6.23865408,4.792127566,4.237606825,6.924149235,206.9113081,232.7473313,325.9600469,406.2696302,207.2220518,94.53102872,28.57582519,17.52555628,98.51041237
5.983775866,16.88640339,16.9121832,49.85875063,87.93690165,121.693728,359.9180093,533.3786487,4.768557296,4.714118835,4.192624743,6.823515213,284.6474922,251.2377392,356.6514309,296.0566188,305.6486601,258.0717599,52.94564686,26.25923523,130.2618402
4.994785881,29.67420833,16.12827342,77.30380771,102.6885916,107.4917736,366.2207562,559.5569972,3.847204342,4.154405259,3.613336464,9.885213433,302.4470552,277.0208777,295.0940202,247.3617863,236.4746217,149.4630012,59.4728989,28.87748475,103.676874
4.872127635,18.70494124,14.90024802,57.69033449,121.4924935,93.44438623,222.4821805,412.6964419,4.396128834,3.482006565,4.760256755,7.057035679,148.0378326,236.6303497,274.9950006,250.0561565,157.3101328,201.8540319,35.234271,25.51435244,107.564627
5.699037341,27.95172797,15.40144753,64.21852989,112.4485313,110.2080132,262.6281596,598.4836743,3.691371877,6.883245873,4.920293937,8.535982776,203.0785508,151.5826538,361.5133041,333.9298249,200.4045839,71.82475,38.76038419,19.46527499,83.50247808
8.677425033,26.27678716,20.03834934,51.79196183,108.1180877,88.06074159,475.9601505,753.8126227,8.118937939,7.3806837,6.653575246,8.658671537,329.5597388,302.7519158,714.373673,536.5049944,226.6550077,138.8890937,37.93828898,24.84695017,150.6129676
3.736920179,36.99804098,11.38346146,94.81026726,166.3688032,214.2878875,795.7657354,1834.213598,6.184804268,4.269804447,4.374132978,8.35097149,293.5413726,335.0808489,653.1336668,592.8569619,316.3040037,180.0556809,49.0746032,34.43581197,158.177233
2.351565316,11.05623815,8.821751547,40.57722148,59.10544036,85.17925735,337.4756297,1695.441946,2.280812486,1.623231109,2.686324814,5.084373626,203.6887893,188.643766,794.1399333,835.9485324,260.2282634,123.4943405,37.02450111,17.90153587,77.32335361
3.328803968,13.76522888,9.593448579,36.59995232,72.66628139,74.83073829,213.8709182,848.9444227,4.159540214,3.873015343,3.370027467,5.776589422,181.0204133,167.1173657,199.8266062,359.5080346,144.2755347,132.6928575,22.91550079,14.71706803,100.275148
2.731621541,14.86371706,7.693739824,51.86504011,90.67296943,85.95968913,378.4990939,818.8436081,2.144759863,3.360586526,2.886095238,7.861767292,264.3709721,253.581477,351.6541048,345.6889994,274.3024803,109.340552,53.8397639,12.46518518,116.0853777
6.759198006,36.4585103,16.17847957,76.45600774,143.3846614,137.5265289,522.5739902,2154.376516,4.674211228,5.563465585,4.193872493,8.873242419,246.7255312,244.2642779,519.8323813,784.6877964,261.6093037,168.6134987,71.88357337,39.06626995,179.1988124
2.658722896,13.67612629,10.05494522,44.07392926,95.5751642,131.0576515,402.6748818,1375.606619,2.820898391,3.265875253,3.375751341,5.188198149,284.0433549,279.4788211,457.7473358,371.7509228,202.6818257,66.24423129,19.61246677,17.16249803,128.8840232
13.2712886,27.66390129,24.64741392,77.17292272,118.1640156,134.6359238,238.4807484,364.2072569,10.77763473,10.62979486,7.374276825,8.089913197,137.2702035,186.2389895,260.862051,288.1877733,197.122979,73.54197196,55.45982426,35.15235396,96.90905866
1.702773385,17.65823031,6.856968526,77.27248368,126.9859721,95.18259162,567.0894143,3436.79746,3.115568743,2.354142907,1.684928944,6.32332339,331.6784648,379.2257788,626.8519552,864.8692462,367.3095017,92.44366888,50.8581092,22.20707544,171.241224
5.303857991,22.29772696,11.86488978,44.67324413,72.07555102,66.70248799,246.8547263,830.31017,4.71020543,6.596062179,5.612910491,5.085974356,232.971766,234.5465744,395.086346,610.6216124,203.7482609,129.7837934,37.19613461,20.90763748,89.74956274
3.356075115,20.10689391,5.828793899,68.50493342,132.2594669,130.8207543,309.7273152,415.9643846,2.597130296,2.9900458,1.775800371,4.622893791,248.5388793,240.5341691,339.73915,259.0620291,217.4605319,71.33845085,41.39978761,21.72772925,161.325445
5.285446789,20.71216223,17.6993395,48.82506149,89.13331264,80.27268548,250.6220399,464.5032973,4.500045557,5.388071995,5.043229419,7.752879429,184.0791865,218.5198154,353.9874703,388.691936,164.7771494,93.05834426,31.1359968,21.62661388,138.5976679
4.840389294,31.98038557,16.08696362,69.32190285,142.9745227,120.0698918,344.28117,1110.472301,4.401457366,4.312952489,4.439140922,4.971482847,199.6106429,244.8674241,531.8361873,434.0344874,246.1032664,78.61443412,46.59426207,24.54841905,117.5535148
3.285763766,17.69703005,15.05902345,45.96184482,68.31079345,86.78987635,295.8702192,6567.407089,3.957521942,3.68611337,3.607673812,5.907693382,281.5463908,200.9883888,630.7495367,486.5903166,171.7411032,75.50260367,36.3146704,16.84031055,73.1698313
4.508589699,14.11815347,9.630122927,45.49461104,77.27383101,101.0174729,325.3927488,782.9082649,2.879648667,3.433537704,3.01131418,7.195610152,230.691518,201.0797241,411.5374676,373.3691705,221.2941271,103.8354105,33.22363211,16.67839473,98.52384343
5.497875941,16.9172771,9.88285794,82.57929548,99.38062151,138.8665889,359.8559205,793.5881313,4.823546707,5.358369571,5.119344562,9.722556511,322.664595,306.5382729,452.5875058,439.6139066,296.130697,107.7485619,46.90606051,20.24287743,158.116517
1.895524756,13.06177662,9.856746609,53.8637896,111.9102211,110.6228086,334.3804703,5391.981781,2.506143974,2.269390506,2.775209113,5.708273069,216.849165,254.8649023,337.7504629,384.0442392,183.7578034,191.7095455,33.79650672,15.59502919,150.9347044
2.363280982,24.25276843,8.368643548,80.10068277,95.13420284,103.1989697,481.0844392,787.8066836,2.284727548,2.386920039,2.590461732,6.737427714,378.1579691,459.3204286,528.7639908,441.3604549,351.4393387,149.2612813,33.63786136,13.06373268,203.0212237
3.058135725,19.67628478,9.609692855,46.94938576,118.6828311,101.9733775,264.7878086,737.0179444,2.838315295,4.30850307,3.217178953,8.812632515,206.0822675,397.4329665,432.2192467,317.7565842,326.5140707,110.8927551,36.77988986,11.55740245,171.113455
5.333509088,20.43579789,11.38228277,63.29054232,91.89583911,93.85647839,251.3544691,718.7059883,5.151354885,5.733425658,3.984515397,7.140740042,165.0828883,213.0765245,206.985893,270.9466761,208.2875919,139.4017235,35.20234983,21.4161256,94.14432047
3.051865668,26.75603331,11.29885517,69.4629418,198.0334064,155.9411273,617.3166775,1406.604477,3.194969388,2.855852659,1.76549177,3.752030639,507.3356882,315.422907,764.5615089,384.6509999,588.5066665,110.2031943,37.97097919,19.49080155,180.6531578
4.638846579,21.38208899,9.432379282,40.91061151,74.75523284,76.56765435,168.99673,360.5816114,4.79070697,3.903127931,3.234566206,5.72871812,183.0592368,164.5207645,256.0256356,191.7602044,156.1005279,82.43600926,39.79312824,17.54784014,79.49402167
2.266307282,22.75680032,7.660960792,85.76303735,134.6510539,121.2782998,267.6241444,664.2509975,3.512600608,2.712732852,1.777190572,3.889956329,206.2876369,201.5868784,428.7720104,375.6804167,242.3826834,120.1883326,43.59544852,24.76689045,134.3053953
4.986407646,22.2726757,8.316828514,53.62466129,87.26141219,90.04499127,235.5574519,361.5496945,4.854871625,4.93481698,2.916977068,4.1006811,134.7097159,153.5705237,258.4253118,251.1122675,155.1226703,57.63330881,42.43534605,19.65334638,92.63920693
6.082769292,27.98236843,23.00084827,83.38537042,107.8244501,111.3560366,283.7133634,731.5858955,7.200912607,5.852960097,5.147090811,10.22600353,229.0187512,244.0465977,314.2459565,392.6852127,239.1969095,118.1554027,43.26375458,25.35977541,128.541256
2.753115159,14.42649659,6.442789644,68.92734826,114.0998419,112.2974914,311.1286548,537.8266139,3.150879132,3.626021026,2.610522628,5.322019842,261.2800735,327.5436457,501.5761129,646.5685936,323.8583022,128.8181121,44.52572324,21.02331353,174.732763
3.543478106,13.4102368,11.56018925,57.53952234,78.13501156,91.91912551,235.91356,388.0958557,2.555446019,2.767624988,3.168223717,11.51738361,158.175558,263.3506834,289.5131626,203.0355372,200.5086618,170.0456575,33.48137417,16.05036021,128.58645
5.385772108,29.47503147,14.48482229,62.51730359,180.3588952,157.8334442,805.3309165,5064.284727,4.847922784,6.05175022,4.130142842,8.941586469,355.7846359,376.8931473,1115.432189,818.2221843,455.0783283,135.2700079,37.60417355,24.88368186,191.0082204
3.474337886,22.08181187,11.1607813,49.13354288,94.53031613,100.1983266,206.161432,814.3078186,4.150775315,4.195371708,5.400970115,7.577605148,140.2237028,127.1094897,249.3238206,320.1042163,125.04394,93.45877807,44.7192354,24.833665,99.62958727
4.918133393,16.05568614,10.99437344,68.40805763,137.3441858,124.4375045,334.6635915,657.7146201,3.583651441,5.168694491,4.377947039,5.112064693,324.0758981,349.2489067,400.172954,388.5604958,275.0826116,178.9753394,44.54014075,16.55581512,126.8228829
2.333301891,43.08406091,14.39483361,80.71921165,126.2349191,119.4392167,245.0999559,462.3795927,4.248206927,3.375899147,3.265692252,4.933849894,159.1837699,217.0146408,303.4609685,363.6740183,193.0581792,121.0044093,31.93835416,18.8241392,98.48713706
4.373972429,21.63237816,10.23238891,62.9216746,138.7429571,133.3170345,423.0871304,597.6601106,5.947998011,5.29878329,2.713473085,5.363316971,277.2460639,200.1724673,413.4412837,429.623289,236.4182038,100.2740416,41.57224007,15.4526705,153.8241566
3.077912965,21.08711569,7.823689372,52.89369953,81.66022926,95.78484499,292.8791842,1535.800754,4.16699236,3.651723264,2.709308341,4.407617173,295.3207305,286.9596419,432.087954,325.6296432,252.409152,107.5015744,54.34731374,27.06086258,107.7680063
5.651999656,29.39732283,17.57043547,73.42970692,150.2614186,167.0145483,1025.412557,4428.432688,7.078171667,4.493652485,5.815003167,5.757140985,336.6251704,471.4918083,653.7689988,482.7349585,287.7919007,108.8699236,44.03955071,26.37750662,130.5545536
6.114266728,20.30004592,16.7109194,42.31198877,77.83042588,73.5564257,261.4481276,863.1314989,5.741312892,6.34208778,5.599242299,8.458436832,164.3905304,254.3450252,490.2384328,709.9425667,179.6790224,128.9143517,53.61181259,28.59516417,96.63767437
3.947737701,34.8723238,21.03519336,64.87847512,107.9457044,116.4362499,401.4435394,815.328949,7.206794217,6.179256403,4.949956547,11.63149135,270.7358726,299.3367977,389.0155013,371.2158081,267.8618832,140.675995,57.07008305,29.00056375,162.1204411
4.017896516,13.12238678,6.173149858,57.34448866,99.07039791,92.46420913,223.6084975,581.6494813,4.057886056,3.601936507,2.608892817,4.836181584,145.3521211,141.8347114,284.2920455,366.4521708,189.2438964,82.68261204,46.09391747,19.84120166,84.95658267
2.241314162,17.70026115,10.92864818,53.57046258,97.4048934,95.21510998,318.9085588,650.4900553,2.097855957,1.848641631,1.920778539,6.496256937,258.6861893,268.2773191,472.4239161,493.6257542,221.3371801,97.33351253,35.0361313,22.11743658,123.3623439
5.836163337,18.92191236,19.28563044,52.04329854,86.47431981,79.52307738,192.4910795,506.4046708,5.267673617,4.615893249,3.661150928,6.552069272,164.1936793,160.3492287,243.1519771,259.3183948,156.1754941,63.56535889,40.33442955,31.41134749,113.5803978
1.888349763,7.693007871,7.523321216,44.95992,89.34723466,79.85218899,206.6508395,1147.871252,1.431999426,2.143742814,2.207061787,2.992804979,196.9652552,190.4610749,413.7666036,445.2190951,207.4863975,75.56696586,26.85993048,12.12891956,90.70736527
3.958565277,14.26476915,9.035525699,29.31061631,61.18576346,83.85476375,197.4367997,749.7193026,4.113994578,4.528109771,5.986011686,5.530542142,156.5525843,150.5154629,264.7837426,303.7270212,171.846057,140.4101179,37.14644938,16.46192823,77.12743847
2.501083696,11.28784901,5.807301099,35.58796084,85.74530659,66.21599608,140.0656309,331.6785146,3.035718012,3.125197446,3.075210556,4.398619293,127.8155418,178.0419641,254.6032273,229.1867618,143.0078223,64.04204685,34.27984291,20.27027354,91.37738669
2.892392431,12.10528815,5.842135433,55.38568931,105.5037382,134.5412124,425.8307968,1448.478843,2.204029864,2.802697851,2.987728905,5.132042251,298.6267044,326.4880578,658.4055658,948.8769349,272.8862677,125.9896935,57.65110237,17.48246679,131.1249345
5.284083894,20.27931703,14.61870547,46.9082183,100.4362555,107.2735063,283.5230313,534.6524875,6.09992484,6.659855339,8.348496226,9.386476714,206.352327,212.0920656,292.8402198,377.1302386,181.6135381,72.28592565,45.90377404,30.80146476,159.3374354
4.460753421,29.75989966,14.26955506,73.91545719,121.5614988,139.0625696,294.3022806,541.8856242,5.941164683,6.921899966,5.633774056,6.737929102,187.8850109,222.6127184,369.3263354,283.7574096,216.1661761,161.9820104,51.07220564,23.68032621,108.2274417
3.447071854,13.18247213,7.125203791,53.65200103,129.4735427,112.6653165,265.7087848,1024.087172,3.822876909,2.998207355,3.020339251,6.990335579,223.7381074,219.9428467,404.4614031,327.2097936,258.0554958,106.4886279,40.36109615,20.43427291,144.6081316
3.399108084,15.56285713,10.21713633,44.30455884,86.95752833,79.50247691,279.6345305,462.688374,3.749923287,3.462095262,3.662674198,6.249082929,183.4879382,175.9654408,251.6521278,248.9024652,205.9633214,150.2468325,47.55707849,23.13858297,112.0589521
4.469211573,11.31350746,7.108362379,55.68043273,87.60202478,86.03697556,236.5444876,546.136073,4.26941545,4.17240302,2.952256015,7.2847259,119.4128167,149.4712619,221.6019311,333.4200995,201.242209,106.0702577,35.69667409,19.17281097,109.5369519
5.678219846,25.78211126,12.49494008,75.6757419,100.5287771,96.62818904,222.3805467,828.9762901,7.848865101,7.176141811,5.293779726,10.74847596,199.5261536,185.6490861,292.2277804,328.4539136,228.1524418,90.03718451,53.13895511,25.13720592,117.2753931
3.352844437,33.97201215,13.12282002,79.14046717,123.642011,130.1026037,291.0649876,495.5077278,4.516416118,3.645046166,2.900360459,8.787859788,289.4356739,234.8170559,349.1451644,295.6900444,295.6413375,344.9240847,45.18512003,29.4738721,162.2124799
2.721721696,16.10018147,5.144869365,67.29149628,84.63937372,78.24019181,230.3414833,636.0224993,2.830835879,1.580407166,2.206862833,4.299112386,175.8464973,207.863126,252.7105478,295.837407,207.232456,74.42569971,25.58861109,26.25625488,122.6038048
1.411102037,10.43552422,3.655520449,50.43998472,72.89413887,81.38172875,344.2990701,541.3909789,2.736560354,1.657441063,2.712590787,4.797987941,152.9813275,163.2085452,272.7704031,237.3975365,227.756116,49.14280588,43.17422382,15.38702001,94.39181467
4.352012093,21.52229458,8.751574695,62.43234153,120.0212073,105.8135926,272.3392083,601.1869527,5.293951272,4.958198789,3.525238218,5.369441316,214.5319533,227.0217264,518.6332946,493.8773359,214.476164,81.89724929,39.97743128,21.99102367,104.0656186
2.192763663,12.25310596,5.782731871,56.63068007,100.3874685,95.74813045,312.2278355,582.1980306,2.25671754,3.328468954,2.271756831,6.292338267,186.0267737,163.567523,275.713093,190.7509224,205.3265363,107.3786843,40.90875945,20.20470016,119.8419259
5.651757156,15.53850666,15.70586941,43.39923918,85.31595931,82.6191561,345.1151259,636.1476011,4.643668899,4.71572688,4.675308224,8.280918769,244.06779,278.367926,427.3573769,389.9628331,335.1470912,74.83538709,52.97071182,24.57408806,139.5537504
2.589342643,16.6248059,9.275314473,39.75956666,82.05362148,69.90461446,211.876761,594.4793329,2.956079664,2.75055694,3.60535924,5.804596471,209.7915066,197.831191,306.6669222,342.3352756,168.1550135,119.3893738,29.44698583,20.24382086,133.1243149
6.180132639,28.4869377,22.23144726,72.96452154,110.8772197,124.1322278,302.9275522,707.1995775,6.252089601,8.100162661,5.538692109,10.554609,307.987702,367.9742598,403.6558131,345.5154393,194.0037274,82.52444306,58.36577836,22.1298194,141.7154249
3.229873937,14.00091205,8.13712026,24.49037166,88.11073439,76.26674595,447.2935935,6454.54841,2.973437533,4.455435956,3.953481654,4.813744386,172.2606453,246.5820281,534.0906653,336.116347,172.4244437,98.28125362,23.23449793,10.86673428,81.02311526
4.382746725,25.0146502,10.28530461,66.32426044,101.1894994,104.4576851,368.139947,612.3717325,3.604376843,3.784007208,3.906051929,6.270522779,249.8029395,190.3466106,321.0359751,358.6910105,296.8423366,100.3667064,38.23194356,21.90449204,135.550823
3.381482181,22.18863167,10.09553089,87.12955172,141.5271789,140.8334964,292.8959783,1999.694261,6.111483075,3.866015765,3.012547736,5.480027857,210.8128601,189.7687349,359.5784586,345.8629882,249.5942199,102.3645044,42.03291275,24.8707391,105.9687717
1.36070342,18.96069487,6.617651067,61.67367713,138.4659378,146.3830996,326.5210233,2083.842426,2.965953993,2.471671762,3.570826443,5.717822254,252.6319681,259.7948313,437.465186,430.7408486,307.2642091,82.43330084,44.30379421,30.42252675,142.0065831
0.9010057983,8.441035806,4.836381783,43.10655115,78.68794258,87.89545015,206.2431283,515.4594537,1.337919683,0.9609399483,1.403163535,3.32303744,167.3904345,248.9193626,302.9068985,239.1461403,209.0753681,70.63746764,13.59471239,10.1706607,114.3093922
3.219409586,21.43198092,13.36968668,88.53135738,105.2705827,96.84176308,253.5112521,359.0295298,3.216936886,2.266231886,2.71355029,7.211768811,151.4065134,182.4133186,273.514583,241.4945028,201.9057321,92.76605376,44.975115,18.06022949,111.8267844
